generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,cached_evaluations,evaluated_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,run_key,run_label
68,16.508080618722097,14.285714285714285,16.508080618722097,16.508080618722097,13.416470380391733,0,1,143.5128377750516,627,15.656241229490876,"[0.0, 16.508080618722097]",4,44,48,0,48,0,48,0,243.40116127276863,18528.744736736244,11207,854531,11.85203890000048,1096.5018623000003,5.059523809523809,6.525464114688692,6.525464114688692,6.20350490665593,5.070857526516014,0.0,2.0000000000000004,2.857142857142857,2.857142857142857,5.059523809523809,4.373683799421748,6.428571428571429,14.285714285714285,14.285714285714285,2.4872589111328125,3.06924057006836,3.670580727713449,4.487337384905134,6.525464114688692,4.299755652738861,7.696233476911273,14.973901476178852,16.508080618722097,2.4872589111328125,3.06924057006836,3.670580727713449,4.487337384905134,6.525464114688692,4.299755652738861,7.696233476911273,14.973901476178852,16.508080618722097,1.6361876559272095,2.4142579275382854,2.733642628379276,3.687629524985829,5.070857526516014,3.97157351234199,5.511792139490038,9.367584410376343,24.147363745012303,15.26702081617259,23.4849947206676,27.939426524564624,37.13729060068727,55.60357094047913,39.42359713203561,72.49686773667963,130.64970122501254,150.51987994462252,1.3238515650255704,2.915738011972822,3.4845575734557563,4.271469844711088,6.20350490665593,4.166451114656464,7.263619422417236,14.529658758653325,15.656241229490876,2.4872589111328125,3.06924057006836,3.670580727713449,4.487337384905134,6.525464114688692,4.299755652738861,7.696233476911273,14.973901476178852,16.508080618722097,76.0,110.4,125.75,172.0,233.47916666666663,184.06328051145587,256.25,431.6,1115.0,finished_progress,"(finished, progress)"
69,16.92401885986328,14.285714285714285,16.92401885986328,16.92401885986328,14.8038938738072,0,1,150.46114839613438,689,15.984089090097743,"[0.0, 16.92401885986328]",4,44,48,0,47,1,47,1,299.83570418333,18828.580440919573,13883,868414,24.493772800000443,1121.3958699000004,5.238095238095238,6.780815919240316,6.780815919240316,6.384207844923741,6.2465771704860416,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.238095238095238,4.178554470186725,8.571428571428571,12.285714285714295,14.285714285714285,2.031386239188058,3.175696236746652,3.752046312604632,4.851286751883371,6.780815919240316,4.421791452965634,9.289183616638184,14.340199061802466,16.92401885986328,2.031386239188058,3.175696236746652,3.752046312604632,4.851286751883371,6.780815919240316,4.421791452965634,9.289183616638184,14.340199061802466,16.92401885986328,1.7742722212346371,2.1545496943233458,2.6388124414134,3.4082237014948,6.2465771704860416,8.578267132928467,5.334344537431974,10.78751127857624,45.003676471819794,6.937890594461351,23.7971556417644,29.01856066659093,41.23468990251422,58.70162425849306,42.87946901881397,82.39035416021943,143.18735826909543,150.51987994462252,0.3788003430978137,2.8901336642939963,3.602827937323968,4.654181021856229,6.384207844923741,4.250072243543093,8.956967798403648,13.798754352482057,15.984089090097743,2.031386239188058,3.175696236746652,3.752046312604632,4.851286751883371,6.780815919240316,4.421791452965634,9.289183616638184,14.340199061802466,16.92401885986328,80.0,100.6,123.75,159.0,289.2291666666667,396.1991418247128,245.25,502.00000000000034,2083.0,finished_progress,"(finished, progress)"
70,16.92401885986328,14.285714285714285,16.92401885986328,16.92401885986328,14.8038938738072,0,1,150.46114839613438,689,16.013131780169513,"[0.0, 16.92401885986328]",4,44,48,0,47,1,47,1,253.41030031485627,19081.99074123443,11690,880104,13.88328890000048,1136.0146167000005,5.059523809523809,6.292332070214408,6.292332070214408,5.957133260274122,5.279381256559506,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.059523809523809,3.7904096368888016,5.714285714285714,12.285714285714295,14.285714285714285,2.8932135445731024,3.1551094055175777,3.318700790405273,4.294894082205636,6.292332070214408,4.261404872306866,8.02680492401123,13.940308162144264,16.92401885986328,2.8932135445731024,3.1551094055175777,3.318700790405273,4.294894082205636,6.292332070214408,4.261404872306866,8.02680492401123,13.940308162144264,16.92401885986328,1.635551914245906,1.9681892385085384,2.283957929382477,3.0497116468546253,5.279381256559506,6.671100997995585,5.4204458594971285,10.22505366117288,45.01287286778842,20.586353465914726,22.840319892764093,24.511746041476727,34.717182856053114,53.95461185848293,41.16462951246146,74.65801843814552,126.90783328339468,168.23064962029457,2.763474999435324,3.016313427381247,3.165680900376629,4.067674785243758,5.957133260274122,4.051159024105104,7.174772376404487,13.4757989398586,16.013131780169513,2.8932135445731024,3.1551094055175777,3.318700790405273,4.294894082205636,6.292332070214408,4.261404872306866,8.02680492401123,13.940308162144264,16.92401885986328,72.0,90.7,100.0,139.0,243.54166666666663,310.0647081882891,243.75,471.2000000000005,2088.0,finished_progress,"(finished, progress)"
71,16.92401885986328,14.285714285714285,16.92401885986328,16.92401885986328,14.8038938738072,0,1,150.46114839613438,689,16.013131780169513,"[0.0, 16.92401885986328]",4,44,48,0,48,0,48,0,241.9939874834273,19323.984728717856,11177,891281,11.8038116000007,1148.0461800000005,4.940476190476191,6.33151230357942,6.33151230357942,6.011414436537851,5.041541405904735,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.940476190476191,3.987206724050994,5.714285714285714,12.285714285714295,14.285714285714285,2.417351858956473,2.9904332842145647,3.46658434186663,4.534985678536551,6.33151230357942,4.188765860333696,7.142857142857142,13.642429896763396,16.92401885986328,2.417351858956473,2.9904332842145647,3.46658434186663,4.534985678536551,6.33151230357942,4.188765860333696,7.142857142857142,13.642429896763396,16.92401885986328,1.9911002347880569,2.129535268131584,2.6485811961204124,3.457048868164533,5.041541405904735,3.793148949531758,5.218645995785511,11.387565276033255,18.481075898502677,12.00438047319767,21.41260244399309,25.892185799777508,37.01602809457109,54.82881902757375,40.66956152061497,68.38973279297352,126.67207334488634,168.23064962029457,2.0983129712812008,2.8530232338999397,3.328506814356255,4.294429097768703,6.011414436537851,4.014371918404578,6.828706238829611,13.175211506984295,16.013131780169513,2.417351858956473,2.9904332842145647,3.46658434186663,4.534985678536551,6.33151230357942,4.188765860333696,7.142857142857142,13.642429896763396,16.92401885986328,89.0,99.4,122.75,159.5,232.85416666666663,175.26051913072786,241.0,529.3000000000002,838.0,finished_progress,"(finished, progress)"
72,16.92401885986328,14.285714285714285,16.92401885986328,16.92401885986328,14.8038938738072,0,1,150.46114839613438,689,16.013131780169513,"[0.0, 16.92401885986328]",4,44,48,0,46,2,46,2,308.7916419407753,19632.77637065863,14321,905602,15.780237199999648,1164.4048554,5.119047619047618,6.6671819913954975,6.6671819913954975,6.258727438563782,6.433159207099486,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.119047619047618,3.8225224661910286,8.571428571428571,11.428571428571429,14.285714285714285,2.4677276611328125,3.0407426016671315,3.844496863228934,5.094340188162668,6.6671819913954975,4.102029231101271,8.919764246259415,13.265301295689175,16.92401885986328,2.4677276611328125,3.0407426016671315,3.844496863228934,5.094340188162668,6.6671819913954975,4.102029231101271,8.919764246259415,13.265301295689175,16.92401885986328,1.6048600854945565,2.1883949550389,2.801985171107954,3.6714558274079927,6.433159207099486,8.598449687185862,6.142090764318499,12.363535076654308,45.01800410956111,11.849620320630493,21.9771692417562,30.29812601674348,44.01978456415236,58.74184163469484,40.428843953548935,81.40753257460892,127.36311339139948,168.23064962029457,1.204092870698549,2.8217486167254644,3.061240071021724,4.778040500109356,6.258727438563782,4.024832278482629,8.606067719621503,12.81529134695218,16.013131780169513,2.4677276611328125,3.0407426016671315,3.844496863228934,5.094340188162668,6.6671819913954975,4.102029231101271,8.919764246259415,13.265301295689175,16.92401885986328,74.0,102.1,125.25,173.0,298.3541666666667,398.9361628957348,282.5,576.0000000000002,2094.0,finished_progress,"(finished, progress)"
73,16.92401885986328,14.285714285714285,16.92401885986328,16.92401885986328,14.8038938738072,0,1,150.46114839613438,689,16.013131780169513,"[0.0, 16.92401885986328]",4,44,48,0,48,0,48,0,237.66169925148543,19870.43806991012,11038,916640,14.208270100000846,1179.0403054999997,5.595238095238095,7.192653814951579,7.192653814951579,6.8782864878993495,4.951285401072614,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.595238095238095,4.478153065191435,8.571428571428571,14.285714285714285,14.285714285714285,2.6349312918526784,3.047765459333147,3.952271597726004,4.7888783046177466,7.192653814951579,4.719439716331114,9.640207971845353,16.019465855189733,16.92401885986328,2.6349312918526784,3.047765459333147,3.952271597726004,4.7888783046177466,7.192653814951579,4.719439716331114,9.640207971845353,16.019465855189733,16.92401885986328,1.7210661232183466,1.9237516349511168,2.470788300500562,3.134069550533097,4.951285401072614,3.977263491703362,5.555256784763319,12.046576377459663,19.499761389866187,18.43862479925156,21.935388933867216,30.82863049209118,39.81273675709963,63.568917958655526,45.87657741723604,89.22784509696066,143.8003518730402,168.23064962029457,2.5152495975106666,2.883152026275081,3.782721003219072,4.605429952230658,6.8782864878993495,4.540988271586375,9.260826713902564,15.337490829407988,16.013131780169513,2.6349312918526784,3.047765459333147,3.952271597726004,4.7888783046177466,7.192653814951579,4.719439716331114,9.640207971845353,16.019465855189733,16.92401885986328,81.0,88.8,112.25,146.0,229.95833333333331,185.1633241147453,251.0,562.2,905.0,finished_progress,"(finished, progress)"
74,21.082164219447545,20.0,21.082164219447545,21.082164219447545,9.807021659761793,0,1,183.4921347796917,455,20.459496177557902,"[0.0, 21.082164219447545]",4,44,48,0,47,1,47,1,301.8293854844277,20172.267455394544,13931,930571,19.816955500000404,1199.4222105999995,5.178571428571428,6.706424043292091,6.706424043292091,6.307178824397345,6.288112197592244,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.178571428571428,4.653147935998351,5.714285714285714,14.285714285714285,20.0,2.4881417410714284,3.019395555768694,3.421030044555664,4.525705065046038,6.706424043292091,4.842293955981772,7.431679453168596,16.335391998291016,21.082164219447545,2.4881417410714284,3.019395555768694,3.421030044555664,4.525705065046038,6.706424043292091,4.842293955981772,7.431679453168596,16.335391998291016,21.082164219447545,1.5626574306256578,1.918675449660883,2.6044375288480968,3.2586172200907315,6.288112197592244,7.680346567438514,5.7595183835687145,13.281725547013762,45.02399638221577,17.50938981771469,22.80187685715864,27.625318242107824,38.040639124810696,59.10640644897254,45.9411182165157,75.68965294398367,142.1306445389986,183.4921347796917,0.960712007160593,2.3775073288634148,3.2432223143584684,4.3487727153886135,6.307178824397345,4.772593558731017,7.163580687229085,15.638079319381044,20.459496177557902,2.4881417410714284,3.019395555768694,3.421030044555664,4.525705065046038,6.706424043292091,4.842293955981772,7.431679453168596,16.335391998291016,21.082164219447545,76.0,86.7,120.0,151.0,290.2291666666667,354.39568514487524,260.75,620.7,2080.0,finished_progress,"(finished, progress)"
75,21.082164219447545,20.0,21.082164219447545,21.082164219447545,9.807021659761793,0,1,183.4921347796917,455,20.459496177557902,"[0.0, 21.082164219447545]",4,44,48,0,48,0,48,0,237.0817037336372,20409.34915912818,10952,941523,12.491983900000378,1212.4217852000002,6.488095238095237,7.909161987758817,7.909161987758817,7.595561850545013,4.939202161117441,0.0,2.857142857142857,2.857142857142857,4.285714285714286,6.488095238095237,4.728678726064086,9.285714285714285,14.285714285714285,20.0,2.7708707536969865,3.0547937665666853,3.7557915278843472,5.944843292236328,7.909161987758817,4.926091574300908,11.224892480032784,15.341541290283203,21.082164219447545,2.7708707536969865,3.0547937665666853,3.7557915278843472,5.944843292236328,7.909161987758817,4.926091574300908,11.224892480032784,15.341541290283203,21.082164219447545,1.5872549260247752,1.84264875415733,2.46893115533789,3.876521485529816,4.939202161117441,3.341323178007834,5.96766345397021,10.031876816264845,14.8038938738072,19.444127060472965,21.955836507678036,28.80869499221444,51.98366039246321,71.56956144049764,48.51921394871531,106.13103106059134,145.00653936862946,183.4921347796917,2.670092663155731,2.9419470305250304,3.603326461038289,5.694313284055415,7.595561850545013,4.73306799182219,10.72769439123292,14.798474221292691,20.459496177557902,2.7708707536969865,3.0547937665666853,3.7557915278843472,5.944843292236328,7.909161987758817,4.926091574300908,11.224892480032784,15.341541290283203,21.082164219447545,74.0,87.5,113.75,178.5,228.16666666666663,155.06145735016025,273.25,465.20000000000016,689.0,finished_progress,"(finished, progress)"
76,21.33820669991629,20.0,21.33820669991629,21.33820669991629,12.09017832004958,0,1,198.0084096342325,561,20.570576330389336,"[0.0, 21.338206699916295]",4,44,48,0,48,0,48,0,227.4067472659721,20636.755906394155,10507,952030,13.568029200000638,1226.470639,5.892857142857142,7.398529393332343,7.398529393332343,7.097726817583705,4.737640568041086,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.892857142857142,4.9968102070118645,8.571428571428571,14.285714285714285,20.0,2.6433835710797995,3.04924556187221,3.719068254743304,5.083105904715401,7.398529393332343,5.067642278428584,10.109713418143135,16.409623282296316,21.33820669991629,2.6433835710797995,3.04924556187221,3.719068254743304,5.083105904715401,7.398529393332343,5.067642278428584,10.109713418143135,16.409623282296316,21.33820669991629,1.5411521189795736,1.876375326743284,2.2923007119227696,3.6549770788681055,4.737640568041086,3.404945503326908,5.678038559894574,10.33184640618478,14.8038938738072,18.4318760484457,21.98957879990339,28.364214207977057,43.82200668379664,65.56822015919413,48.57282657789205,91.9535705447197,145.59733096137646,198.0084096342325,2.532282009167937,2.931802615504584,3.583826413403506,4.856120904311717,7.097726817583705,4.869389698755979,9.697006693513956,15.640452021919316,20.570576330389336,2.6433835710797995,3.04924556187221,3.719068254743304,5.083105904715401,7.398529393332343,5.067642278428584,10.109713418143135,16.409623282296316,21.33820669991629,69.0,84.4,105.5,164.5,218.89583333333331,158.73749814071098,267.25,479.6000000000004,689.0,finished_progress,"(finished, progress)"
77,21.33820669991629,20.0,21.33820669991629,21.33820669991629,12.09017832004958,0,1,198.0084096342325,561,20.570576330389336,"[0.0, 21.338206699916295]",4,44,48,0,46,2,46,2,306.0249301833884,20942.780836577545,14122,966152,18.47031160000006,1245.4182465000004,5.178571428571429,6.379062164397467,6.379062164397467,5.974267283202509,6.375519378820592,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.178571428571429,5.270126629776324,3.571428571428572,14.285714285714285,20.0,2.45337894984654,2.934112548828125,3.417679922921317,4.031415666852679,6.379062164397467,5.30560592557892,5.652926989964076,15.311989375523169,21.33820669991629,2.45337894984654,2.934112548828125,3.417679922921317,4.031415666852679,6.379062164397467,5.30560592557892,5.652926989964076,15.311989375523169,21.33820669991629,1.7015316896562431,1.960597411972638,2.2960037236670408,2.745126521827011,6.375519378820592,9.376883354819636,4.964228713852797,12.430318152418817,45.00144079688317,13.1820997221148,21.02799355611205,25.40850692801177,31.98905763402581,55.664789950849205,51.0604012002665,65.88135142194369,138.07576754912742,201.819102793932,0.888463333785233,2.645543110613243,3.2160632837118177,3.834206423398169,5.974267283202509,5.1191505726712005,5.252044436666043,14.64854855186304,20.570576330389336,2.45337894984654,2.934112548828125,3.417679922921317,4.031415666852679,6.379062164397467,5.30560592557892,5.652926989964076,15.311989375523169,21.33820669991629,80.0,91.4,103.75,125.5,294.2083333333333,432.0884341550414,227.0,578.1000000000003,2070.0,finished_progress,"(finished, progress)"
78,21.33820669991629,20.0,21.33820669991629,21.33820669991629,12.09017832004958,0,1,198.0084096342325,561,20.570576330389336,"[0.0, 21.338206699916295]",4,44,48,0,48,0,48,0,273.7359557473534,21216.5167923249,12703,978855,10.090066900000238,1255.9597406000005,5.297619047619048,6.940522818338303,6.940522818338303,6.578438220788894,5.702832411403196,0.0,2.857142857142857,2.857142857142857,2.857142857142857,5.297619047619048,5.117316983202816,6.428571428571429,12.285714285714295,20.0,2.7673448835100447,3.016715458461216,3.556428636823381,4.5694732666015625,6.940522818338303,5.24980193830711,8.626580238342285,14.757126944405702,21.33820669991629,2.7673448835100447,3.016715458461216,3.556428636823381,4.5694732666015625,6.940522818338303,5.24980193830711,8.626580238342285,14.757126944405702,21.33820669991629,1.8392329810754724,2.160915953997113,2.4835777009391813,3.252419104112413,5.702832411403196,5.484774230571157,7.411289753641594,11.65062375035018,30.13660083468113,19.48149736225605,21.71965260244906,26.976545745506883,38.4036616012454,61.4548900074354,51.231583628712926,82.00278016366065,149.7679708465934,201.819102793932,2.609620700354674,2.7870894789445253,3.357493501672946,4.301679920084153,6.578438220788894,4.982306460346563,8.160275375442843,14.175435306728389,20.570576330389336,2.7673448835100447,3.016715458461216,3.556428636823381,4.5694732666015625,6.940522818338303,5.24980193830711,8.626580238342285,14.757126944405702,21.33820669991629,82.0,99.7,115.75,150.5,264.6458333333333,254.54808726965305,342.75,545.6000000000001,1395.0,finished_progress,"(finished, progress)"
