generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finish,best_obj_progress,best_obj_speed_for_progress,best_obj_safe_progress,best_obj_path_efficiency,mean_obj_finish,mean_obj_progress,mean_obj_speed_for_progress,mean_obj_safe_progress,mean_obj_path_efficiency
90,0.016023242689768482,14.285714285714285,14.949378967285156,14.949378967285156,8.749999999999858,0,1,145.0649391040206,875,14.851733902346053,"[0.0, 0.14949378967285157, 0.10589143435160392, 0.0, 0.14949378967285157]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,253.1899999999992,19989.34000000015,25319,1998934,8.568083600024693,733.7295446000062,6.428571428571428,8.194780292965117,8.194780292965117,8.13216130795644,5.27479166666665,1.0,100.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,6.428571428571428,4.683884660215715,11.428571428571429,12.285714285714297,14.285714285714285,1.4273561750139507,2.8525374276297435,4.713490349905831,6.459922790527344,8.194780292965117,4.5127428090530595,13.363323211669922,14.288015638078964,14.949378967285156,1.4273561750139507,2.8525374276297435,4.713490349905831,6.459922790527344,8.194780292965117,4.5127428090530595,13.363323211669922,14.288015638078964,14.949378967285156,1.8800000000000014,2.110999999999999,3.0124999999999797,4.8749999999999405,5.27479166666665,4.181227386378196,6.104999999999914,7.510999999999891,30.00000000000189,2.7427589686849387,18.949535826397188,39.40799309685826,68.61817562580109,79.40167534330779,53.283625919585894,125.05340058356524,134.54549547508358,287.6172450708691,1.367253432254983,2.7340526358924646,4.682326486484661,6.414312017189998,8.13216130795644,4.512421064245952,13.297248088366587,14.214126301272366,14.851733902346053,1367253.4322549829,2734052.635892465,4682326.486484661,6414312.017189998,8132161.307956439,4512421.064245952,13297248.088366589,14214126.301272366,14851733.902346054,188.0,211.1,301.25,487.5,527.4791666666666,418.1227386377979,610.5,751.1000000000007,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016023242689768482,14851733.902346054,0.0,0.14949378967285157,0.10589143435160392,0.0,0.14949378967285157,0.0,0.08194780292965118,0.06750604698601241,0.0005952380952380952,0.08190845863327983
91,0.016023242689768482,14.285714285714285,14.949378967285156,14.949378967285156,8.749999999999858,0,1,145.0649391040206,875,14.851733902346053,"[0.0, 0.14949378967285157, 0.10589143435160392, 0.0, 0.14949378967285157]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,259.1399999999991,20248.48000000015,25914,2024848,8.528728500008583,742.3752514999942,7.321428571428572,8.924969150906518,8.924969150906518,8.861103170897417,5.398749999999981,1.0,100.0,0.0,0.0,2.0000000000000004,2.857142857142857,8.571428571428571,7.321428571428572,4.476174645362077,11.428571428571429,11.428571428571429,14.285714285714285,1.8812724522181918,2.880530766078404,5.076494216918945,9.50530460902623,8.924969150906518,4.138976414407638,12.857142857142856,13.720328194754467,14.949378967285156,1.8812724522181918,2.880530766078404,5.076494216918945,9.50530460902623,8.924969150906518,4.138976414407638,12.857142857142856,13.720328194754467,14.949378967285156,1.7100000000000013,2.286999999999995,3.0824999999999783,5.194999999999934,5.398749999999981,4.040027137388459,6.152499999999913,7.029999999999895,30.00000000000189,5.139337547880132,18.57697263883383,44.74923504516482,92.13446931913495,86.81334243276251,50.2638387719221,120.71699285320938,134.03844277709723,287.6172450708691,1.8211673128806447,2.7947936181493,5.042701041231679,9.44896307968585,8.861103170897417,4.137354609893646,12.784396588330068,13.640922191577616,14.851733902346053,1821167.3128806448,2794793.6181493,5042701.041231679,9448963.079685848,8861103.170897417,4137354.609893645,12784396.588330068,13640922.191577615,14851733.902346054,171.0,228.7,308.25,519.5,539.875,404.002713738823,615.25,703.0000000000001,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016023242689768482,14851733.902346054,0.0,0.14949378967285157,0.10589143435160392,0.0,0.14949378967285157,0.0,0.08924969150906518,0.07298590736578402,0.0005952380952380952,0.08921067788802262
92,0.016023242689768482,14.285714285714285,14.949378967285156,14.949378967285156,8.749999999999858,0,1,145.0649391040206,875,14.851733902346053,"[0.0, 0.14949378967285157, 0.10589143435160392, 0.0, 0.14949378967285157]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,251.62999999999923,20500.11000000015,25163,2050011,8.326930300041568,750.8169124000124,6.964285714285713,8.54034560067313,8.54034560067313,8.47804711667825,5.242291666666651,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,7.142857142857142,6.964285714285713,4.281992431529214,11.428571428571429,11.428571428571429,14.285714285714285,1.8820735386439733,3.0581828526088173,4.857016972133092,8.231513159615652,8.54034560067313,4.185688678874819,12.864952087402342,13.872747693743024,14.949378967285156,1.8820735386439733,3.0581828526088173,4.857016972133092,8.231513159615652,8.54034560067313,4.185688678874819,12.864952087402342,13.872747693743024,14.949378967285156,1.6000000000000012,2.1619999999999977,2.9649999999999808,4.364999999999951,5.242291666666651,4.21773005674842,6.28499999999991,7.678999999999881,30.00000000000189,5.138725611410337,28.98763899160331,42.729802152258344,84.25880466401577,83.90066154831068,50.794221286902136,121.30728137865663,136.32828063145283,287.6172450708691,1.8219683999183627,3.0015316784046386,4.824726648409902,8.173284381592655,8.47804711667825,4.182252002605223,12.792480169965064,13.787977308506775,14.851733902346053,1821968.3999183627,3001531.678404639,4824726.648409902,8173284.381592656,8478047.11667825,4182252.0026052226,12792480.169965062,13787977.308506776,14851733.902346054,160.0,216.2,296.5,436.5,524.2291666666666,421.7730056748206,628.5,767.9,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016023242689768482,14851733.902346054,0.0,0.14949378967285157,0.10589143435160392,0.0,0.14949378967285157,0.0,0.08540345600673131,0.07001668458949971,0.0005952380952380952,0.08536288200497077
93,0.016023242689768482,14.285714285714285,14.949378967285156,14.949378967285156,8.749999999999858,0,1,145.0649391040206,875,14.851733902346053,"[0.0, 0.14949378967285157, 0.10589143435160392, 0.0, 0.14949378967285157]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,263.269999999999,20763.38000000015,26327,2076338,9.069665000017267,759.9989300000016,7.619047619047618,9.078554652986073,9.078554652986073,9.013827960885918,5.484791666666646,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,7.619047619047618,4.298921448873283,11.428571428571429,11.428571428571429,14.285714285714285,1.8809563773018974,2.8970396859305243,4.601947239467076,10.18279484340123,9.078554652986073,4.21208411922587,12.857142857142856,13.475445338657925,14.949378967285156,1.8809563773018974,2.8970396859305243,4.601947239467076,10.18279484340123,9.078554652986073,4.21208411922587,12.857142857142856,13.475445338657925,14.949378967285156,1.7200000000000013,2.439999999999992,3.149999999999977,5.3899999999999295,5.484791666666646,4.110562101456731,6.064999999999915,7.510999999999892,30.00000000000189,5.158775378025894,20.120213604532182,45.08806202933192,92.23142981529236,87.10876682137707,49.81787924902913,118.31157947331667,128.83604974150657,287.6172450708691,1.82085121852652,2.8629495657169204,4.570809082706344,10.141204259806527,9.013827960885918,4.210377736342875,12.786497984049223,13.392520029415573,14.851733902346053,1820851.21852652,2862949.56571692,4570809.082706344,10141204.259806525,9013827.960885918,4210377.736342875,12786497.984049223,13392520.029415574,14851733.902346054,172.0,244.0,315.0,539.0,548.4791666666666,411.056210145651,606.5,751.1000000000007,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016023242689768482,14851733.902346054,0.0,0.14949378967285157,0.10589143435160392,0.0,0.14949378967285157,0.0,0.09078554652986075,0.0739692921271402,0.0005952380952380952,0.09074653290881818
94,0.016023242689768482,14.285714285714285,14.949378967285156,14.949378967285156,8.749999999999858,0,1,145.0649391040206,875,14.851733902346053,"[0.0, 0.14949378967285157, 0.10589143435160392, 0.0, 0.14949378967285157]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,255.64999999999912,21019.030000000148,25565,2101903,8.98652099998435,769.1219694999745,7.44047619047619,9.04537904830206,9.04537904830206,8.982238699451623,5.326041666666648,1.0,100.0,0.0,0.0,2.0000000000000004,2.857142857142857,8.571428571428571,7.44047619047619,4.728678726064086,11.428571428571429,14.285714285714285,14.285714285714285,1.8833214896065846,2.9381822858537947,5.1201002938406805,9.617812292916435,9.04537904830206,4.552705828083873,13.441034044538227,14.327523367745536,14.949378967285156,1.8833214896065846,2.9381822858537947,5.1201002938406805,9.617812292916435,9.04537904830206,4.552705828083873,13.441034044538227,14.327523367745536,14.949378967285156,1.7300000000000013,2.345999999999994,2.857499999999983,5.314999999999931,5.326041666666648,4.078509092172335,6.297499999999911,7.129999999999895,30.00000000000189,5.135393951131846,29.575175761431456,47.44103330373764,96.49332490563393,88.26551710362537,52.31233665216209,126.81255603209138,134.32529049366713,287.6172450708691,1.8232163542126343,2.808791981311485,5.070530021764049,9.54336579959153,8.982238699451623,4.549383350347591,13.360661111084426,14.24069565427604,14.851733902346053,1823216.3542126343,2808791.981311485,5070530.021764049,9543365.79959153,8982238.699451623,4549383.350347591,13360661.111084426,14240695.65427604,14851733.902346054,173.0,234.6,285.75,531.5,532.6041666666666,407.8509092172108,629.75,713.0000000000003,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016023242689768482,14851733.902346054,0.0,0.14949378967285157,0.10589143435160392,0.0,0.14949378967285157,0.0,0.0904537904830206,0.07391347987368015,0.0005952380952380952,0.09041234668508408
95,0.016023242689768482,14.285714285714285,14.949378967285156,14.949378967285156,8.749999999999858,0,1,145.0649391040206,875,14.851733902346053,"[0.0, 0.14949378967285157, 0.10589143435160392, 0.0, 0.14949378967285157]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,257.3399999999991,21276.370000000148,25734,2127637,8.447453400003724,777.6852193999803,7.7976190476190474,9.478047972633725,9.478047972633725,9.414551827290788,5.361249999999981,1.0,100.0,0.0,0.0,0.0,2.857142857142857,8.571428571428571,7.7976190476190474,5.0081424630001505,11.428571428571429,14.285714285714285,14.285714285714285,0.885941641671317,2.7985992431640625,5.323408671787806,9.780777522495814,9.478047972633725,4.668156903577326,13.925328935895646,14.631498609270372,14.949378967285156,0.885941641671317,2.7985992431640625,5.323408671787806,9.780777522495814,9.478047972633725,4.668156903577326,13.925328935895646,14.631498609270372,14.949378967285156,1.6100000000000012,2.482999999999991,3.3124999999999734,5.009999999999938,5.361249999999981,4.018916533615562,5.984999999999917,7.26099999999989,30.00000000000189,5.135514682704525,22.79019041378051,46.55790217965841,95.15656108036637,91.97867626868053,51.66289080475122,126.62218262255192,137.37080748304726,287.6172450708691,0.8161235441397321,2.644452480764608,5.287937808139586,9.726388477739711,9.414551827290788,4.6676113388171965,13.856278966072342,14.553301489087845,14.851733902346053,816123.5441397321,2644452.480764608,5287937.808139585,9726388.47773971,9414551.82729079,4667611.338817197,13856278.966072343,14553301.489087844,14851733.902346054,161.0,248.3,331.25,501.0,536.125,401.8916533615331,598.5,726.1,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016023242689768482,14851733.902346054,0.0,0.14949378967285157,0.10589143435160392,0.0,0.14949378967285157,0.0,0.09478047972633726,0.07778379341950514,0.0005952380952380952,0.09473898863299997
96,0.016023242689768482,14.285714285714285,14.949378967285156,14.949378967285156,8.749999999999858,0,1,145.0649391040206,875,14.851733902346053,"[0.0, 0.14949378967285157, 0.10589143435160392, 0.0, 0.14949378967285157]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,263.95999999999896,21540.330000000147,26396,2154033,9.090746300003957,786.8867668999592,7.5,8.97310489699954,8.97310489699954,8.908234577715357,5.499166666666645,1.0,100.0,0.0,0.0,0.0,2.857142857142857,8.571428571428571,7.5,4.503400076042318,11.428571428571429,14.285714285714285,14.285714285714285,1.799065726143973,2.855700901576451,4.9747657775878915,9.98086929321289,8.97310489699954,4.288955389851039,12.876810346330915,14.348885127476285,14.949378967285156,1.799065726143973,2.855700901576451,4.9747657775878915,9.98086929321289,8.97310489699954,4.288955389851039,12.876810346330915,14.348885127476285,14.949378967285156,1.6700000000000013,2.53199999999999,3.4349999999999707,5.1549999999999345,5.499166666666645,3.9966214029966296,6.182499999999912,7.526999999999886,30.00000000000189,5.13485380608472,20.27495560671814,45.7973350379616,91.51382970996201,86.98595084988376,50.03250425991143,118.41179231926799,133.61975756287575,287.6172450708691,1.7389596232383644,2.7155743867358946,4.941523888587416,9.927578922862889,8.908234577715357,4.290311834629737,12.813873250625953,14.281841904172682,14.851733902346053,1738959.6232383645,2715574.3867358947,4941523.888587416,9927578.922862887,8908234.577715358,4290311.834629737,12813873.250625953,14281841.904172681,14851733.902346054,167.0,253.2,343.5,515.5,549.9166666666666,399.6621402996397,618.25,752.7000000000002,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016023242689768482,14851733.902346054,0.0,0.14949378967285157,0.10589143435160392,0.0,0.14949378967285157,0.0,0.0897310489699954,0.0734989948217833,0.0005952380952380952,0.08968813857953567
97,0.016073683619726283,14.285714285714285,15.132920401436941,15.132920401436941,11.649999999999796,0,1,138.0508736167103,1165,15.006282350563326,"[0.0, 0.15132920401436942, 0.09256302978879032, 0.0, 0.15132920401436942]",0.2,0.2,0,48,48,0,0,48,0,47,1,47,1,268.9299999999988,21809.260000000148,26893,2180926,9.211260300013237,796.2263413000037,8.214285714285714,9.849552881150018,9.849552881150018,9.783639067018841,5.602708333333308,1.0,100.0,0.0,0.0,2.0000000000000004,5.0,8.571428571428571,8.214285714285714,4.503400076042318,11.428571428571429,14.285714285714285,14.285714285714285,1.4527784075055803,3.0027307782854353,6.337838854108538,11.165580749511719,9.849552881150018,4.335286328254506,13.614304406302315,14.605848584856307,15.132920401436941,1.4527784075055803,3.0027307782854353,6.337838854108538,11.165580749511719,9.849552881150018,4.335286328254506,13.614304406302315,14.605848584856307,15.132920401436941,1.500000000000001,2.8029999999999844,3.8099999999999627,5.319999999999931,5.602708333333308,4.017337291656303,6.179999999999913,6.708999999999902,30.00000000000189,2.683396558641107,24.20453312630707,69.01594681851566,109.47315813601017,95.06413117764305,49.81036222812146,126.91069184616208,132.3470644287765,287.6172450708691,1.3926757241090222,2.8654515877647877,6.2920324553842555,11.094923259804922,9.783639067018841,4.333486534070965,13.545949767007857,14.549830214775364,15.006282350563326,1392675.7241090222,2865451.587764788,6292032.455384254,11094923.259804923,9783639.067018842,4333486.534070965,13545949.767007856,14549830.214775365,15006282.350563327,150.0,280.3,381.0,532.0,560.2708333333334,401.7337291656073,618.0,670.9000000000001,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,inf,0.016073683619726283,15006282.350563327,0.0,0.15132920401436942,0.09256302978879032,0.0,0.15132920401436942,0.0,0.09849552881150019,0.07986882737856087,0.0005952380952380952,0.09845651519045762
98,0.016073683619726283,14.285714285714285,15.132920401436941,15.132920401436941,11.649999999999796,0,1,138.0508736167103,1165,15.006282350563326,"[0.0, 0.15132920401436942, 0.09256302978879032, 0.0, 0.15132920401436942]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,238.409999999997,22047.670000000144,23841,2204767,8.228837399976328,804.5568423999939,8.69047619047619,10.154359170368739,10.154359170368739,10.09459673653128,4.966874999999938,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.69047619047619,4.284060527487281,11.428571428571429,14.285714285714285,14.285714285714285,2.90985107421875,4.805235726492746,5.684076036725726,10.410194396972656,10.154359170368739,4.003411622401227,13.708545139857701,14.78579548427037,15.132920401436941,2.90985107421875,4.805235726492746,5.684076036725726,10.410194396972656,10.154359170368739,4.003411622401227,13.708545139857701,14.78579548427037,15.132920401436941,1.7600000000000013,2.3689999999999936,2.99499999999998,5.179999999999934,4.966874999999938,2.2666009392277493,6.3974999999999085,7.379999999999894,11.649999999999796,18.472156699644984,44.20787192881107,53.90570543333888,95.0439880900085,93.68383746021921,37.58718289707155,128.52970888279378,134.7553169503808,145.0649391040206,2.833832602062051,4.775145537390877,5.636649649805296,10.360253646304253,10.09459673653128,3.9916418203887374,13.640619635878835,14.720381301706748,15.006282350563326,2833832.602062051,4775145.537390877,5636649.649805295,10360253.646304253,10094596.73653128,3991641.820388738,13640619.635878835,14720381.301706748,15006282.350563327,176.0,236.9,299.5,518.0,496.6875,226.66009392277974,639.75,738.0000000000007,1165.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,inf,0.016073683619726283,15006282.350563327,0.0,0.15132920401436942,0.09256302978879032,0.0,0.15132920401436942,0.0,0.10154359170368739,0.08315978398569071,0.0,0.10153800428035074
99,0.016073683619726283,14.285714285714285,15.132920401436941,15.132920401436941,11.649999999999796,0,1,138.0508736167103,1165,15.006282350563326,"[0.0, 0.15132920401436942, 0.09256302978879032, 0.0, 0.15132920401436942]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,256.40999999999667,22304.08000000014,25641,2230408,8.933879500022158,813.615458699991,8.749999999999998,10.448329675765264,10.448329675765264,10.384813803737954,5.341874999999931,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,8.571428571428571,8.749999999999998,4.181521140400828,11.428571428571429,14.285714285714285,14.285714285714285,1.8836702619280135,5.198398590087891,7.1370301927839,11.005246298653738,10.448329675765264,3.8394390664222646,13.729538236345562,14.90398679460798,15.132920401436941,1.8836702619280135,5.198398590087891,7.1370301927839,11.005246298653738,10.448329675765264,3.8394390664222646,13.729538236345562,14.90398679460798,15.132920401436941,1.8100000000000014,2.571999999999989,3.2199999999999753,5.309999999999931,5.341874999999931,2.2917193838632985,6.277499999999911,7.93099999999988,11.779999999999793,5.135068826159113,45.15890358686447,72.33111692033708,103.75596746213705,97.12202731039406,36.04579511419557,127.19609481655061,134.5440985687077,145.0649391040206,1.8235651268591881,5.163293431184304,7.09768286166698,10.907593012997243,10.384813803737954,3.82685568526724,13.677612640694392,14.839112274521852,15.006282350563326,1823565.126859188,5163293.431184304,7097682.86166698,10907593.012997244,10384813.803737955,3826855.68526724,13677612.640694393,14839112.274521852,15006282.350563327,181.0,257.2,322.0,531.0,534.1875,229.17193838633472,627.75,793.1000000000005,1178.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,inf,0.016073683619726283,15006282.350563327,0.0,0.15132920401436942,0.09256302978879032,0.0,0.15132920401436942,0.0,0.10448329675765265,0.08426672026770483,0.0,0.10448119550182423
100,0.01644956514195034,14.285714285714285,15.19730704171317,15.19730704171317,5.5799999999999255,0,1,131.8084527924657,558,15.131375233260378,"[0.0, 0.1519730704171317, 0.1237060793195456, 0.0, 0.1519730704171317]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,245.75999999999686,22549.84000000014,24576,2254984,8.176807900017593,821.9089277999592,9.226190476190476,10.53592460496085,10.53592460496085,10.474628248118583,5.119999999999934,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,9.226190476190476,4.1747370821664225,14.285714285714285,14.285714285714285,14.285714285714285,2.9573985508510043,4.66057859148298,7.0636796951293945,11.052694320678711,10.53592460496085,3.9878475729279175,14.356767109462194,14.90913336617606,15.19730704171317,2.9573985508510043,4.66057859148298,7.0636796951293945,11.052694320678711,10.53592460496085,3.9878475729279175,14.356767109462194,14.90913336617606,15.19730704171317,1.8700000000000014,2.5079999999999907,3.377499999999972,5.35999999999993,5.119999999999934,1.988777891067736,6.119999999999914,7.161999999999893,11.649999999999796,17.98311814229237,38.729583099484444,70.00155827961862,101.55817826837301,96.35684226844144,38.309953123955246,130.1287427507341,134.890968170017,145.0649391040206,2.8858805677328627,4.63123986189988,7.024334693571115,10.988237082816305,10.474628248118583,3.9754411479180582,14.267648159145324,14.840880048479715,15.131375233260378,2885880.5677328627,4631239.86189988,7024334.693571115,10988237.082816305,10474628.248118581,3975441.1479180576,14267648.159145324,14840880.048479715,15131375.233260378,187.0,250.8,337.75,536.0,512.0,198.87778910677784,612.0,716.2000000000002,1165.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,inf,0.01644956514195034,15131375.233260378,0.0,0.1519730704171317,0.1237060793195456,0.0,0.1519730704171317,0.0,0.1053592460496085,0.08572976617586071,0.0,0.1053592460496085
