generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,generalization_test_map,generalization_best_finished,generalization_best_crashes,generalization_best_progress,generalization_best_dense_progress,generalization_best_time,generalization_best_distance,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
11,9681420792211.611,8.571428571428571,9.681423732212611,9.681423732212611,2.939999999999984,0,1,81.33198752254248,281,9681420.79221161,"[0.0, 9.681423732212611, -2.939999999999984, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,142.00999999999917,2047.2700000000052,13461,192472,6.751179400016554,115.65308310004184,6.3690476190476195,7.76568401427496,7.76568401427496,7765681.055732295,2.9585416666666493,1.0548739748178149,97.34071884464429,0.026592811553557184,,,,,,,,0.0,2.857142857142857,5.0,8.571428571428571,6.3690476190476195,2.623778195301689,8.571428571428571,8.571428571428571,8.571428571428571,1.8812070574079243,4.945794241768973,6.605537959507533,8.737606321062362,7.76568401427496,2.0897384107428407,9.30699212210519,9.526253019060407,9.681423732212611,1.8812070574079243,4.945794241768973,6.605537959507533,8.737606321062362,7.76568401427496,2.0897384107428407,9.30699212210519,9.526253019060407,9.681423732212611,1.9000000000000015,2.1709999999999985,2.8049999999999855,2.879999999999985,2.9585416666666493,0.7072216460185606,2.9199999999999844,3.2609999999999806,5.819999999999925,5.1451020811728085,41.26213663816452,58.816465213894844,77.15112164244056,66.94501955974404,19.933578664432957,79.23312874697149,80.48391527459026,81.33198752254248,1881202.0474069244,4945791.879767973,6605535.562006533,8737603.341061361,7765681.055732295,2089738.6913771725,9306989.23210419,9526250.099059407,9681420.79221161,1881202047406.9243,4945791879767.973,6605535562006.533,8737603341061.361,7765681055732.293,2089738691377.1724,9306989232104.19,9526250099059.406,9681420792211.611,179.0,207.2,263.75,272.5,280.4375,66.5131272287659,281.0,306.6000000000002,545.0,1.0271317829457365,1.0313670122234255,1.0461411708686281,1.058542157492682,1.0548739748178149,0.014278453662671496,1.0658941139134168,1.0693779968751684,1.0827067669172932,95.98997493734335,96.58623910336239,96.8390064836003,97.30476330491032,97.34071884464429,0.6891852689219481,97.74517319226364,98.43164938882872,98.64341085271317,0.013565891472868217,0.015683506111712826,0.022548268077363706,0.026952366950896797,0.026592811553557184,0.006891852689219482,0.03160993516399695,0.03413760896637609,0.04010025062656642
12,9681420792211.611,8.571428571428571,9.681423732212611,9.681423732212611,2.939999999999984,0,1,81.33198752254248,281,9681420.79221161,"[0.0, 9.681423732212611, -2.939999999999984, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,153.87999999999894,2201.150000000004,14498,206970,8.212944200029597,124.057216300047,4.7023809523809526,6.391565118517195,6.391565118517195,6391561.912682861,3.2058333333333113,1.0606921119434298,97.04721857306508,0.029527814269349233,,,,,,,,0.0,0.0,2.857142857142857,2.857142857142857,4.7023809523809526,3.1129302059506863,8.571428571428571,8.571428571428571,8.571428571428571,1.8819427490234373,2.5643506731305803,5.143053872244699,5.567784990583148,6.391565118517195,2.5392347270986257,9.061294283185687,9.551258632114955,9.681423732212611,1.8819427490234373,2.5643506731305803,5.143053872244699,5.567784990583148,6.391565118517195,2.5392347270986257,9.061294283185687,9.551258632114955,9.681423732212611,1.8500000000000014,2.041000000000001,2.107499999999999,2.8849999999999847,3.2058333333333113,1.3150726110075266,3.357499999999977,5.009999999999942,7.929999999999882,5.146979800745612,13.186607667202772,43.34531646221876,48.08897491917014,53.53189008769459,24.717184788484747,78.45314365625381,80.61758343949914,81.7827086225152,1881937.7390224373,2564345.66312958,5143051.892243699,5567782.875582147,6391561.912682861,2539235.1721213707,9061291.400684686,9551255.697113955,9681420.79221161,1881937739022.4373,2564345663129.5806,5143051892243.699,5567782875582.147,6391561912682.86,2539235172121.3706,9061291400684.688,9551255697113.955,9681420792211.611,175.0,191.4,199.5,270.5,302.0416666666667,123.08092837867106,316.25,476.6,742.0,1.0330882352941178,1.0461167360032078,1.0541886462614243,1.0616037219485497,1.0606921119434298,0.011972035911869102,1.0696652918351286,1.074974707376066,1.0797413793103448,96.17456896551724,96.37379629277204,96.6042787669883,97.0200845665962,97.04721857306508,0.5707317190778428,97.45267672286306,97.69416319983961,98.34558823529412,0.016544117647058824,0.023058368001603928,0.025473232771369418,0.029799154334038055,0.029527814269349233,0.005707317190778433,0.033957212330116865,0.03626203707227953,0.03825431034482758
13,9681420792211.611,8.571428571428571,9.681423732212611,9.681423732212611,2.939999999999984,0,1,81.33198752254248,281,9681420.79221161,"[0.0, 9.681423732212611, -2.939999999999984, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,143.29999999999916,2344.4500000000035,13483,220453,7.466610700008459,131.7360373000265,5.059523809523809,6.711475622086298,6.711475622086298,6711472.636668631,2.9854166666666493,1.0627209960309398,96.95781848704769,0.03042181512952298,,,,,,,,0.0,2.0000000000000004,2.857142857142857,5.714285714285714,5.059523809523809,2.9299986843426113,8.571428571428571,8.571428571428571,8.571428571428571,1.8811961582728793,2.707526070731027,5.008931841169085,7.856645584106445,6.711475622086298,2.468450626046826,8.941387448992048,9.205771854945592,9.681423732212611,1.8811961582728793,2.707526070731027,5.008931841169085,7.856645584106445,6.711475622086298,2.468450626046826,8.941387448992048,9.205771854945592,9.681423732212611,1.7900000000000014,2.034000000000001,2.572499999999991,2.8749999999999845,2.9854166666666493,0.8988950586074315,3.009999999999983,5.009999999999941,5.739999999999929,5.143924909338239,14.45653193585895,41.95212597772479,73.65995709225535,57.081700383864096,24.64368689162169,77.66484732180834,79.08217977657914,81.7827086225152,1881191.1482718794,2707520.549730027,5008929.826168085,7856642.744105445,6711472.636668631,2468450.9910592996,8941384.553991048,9205768.957944592,9681420.79221161,1881191148271.8794,2707520549730.027,5008929826168.086,7856642744105.445,6711472636668.63,2468450991059.2993,8941384553991.047,9205768957944.592,9681420792211.611,170.0,190.5,243.0,271.0,280.8958333333333,84.46356206064378,284.25,465.70000000000005,541.0,1.0390243902439025,1.049865912424052,1.055044504643963,1.0612676360184667,1.0627209960309398,0.01227970883383508,1.065977889894643,1.0827261291624142,1.094890510948905,95.25547445255475,95.96550042986853,96.70110550526785,97.10291175729319,96.95781848704769,0.6090095550799721,97.32982291198923,97.58022030651341,98.04878048780488,0.01951219512195122,0.0241977969348659,0.026701770880107768,0.02897088242706824,0.03042181512952298,0.006090095550799718,0.03298894494732156,0.04034499570131477,0.04744525547445255
14,9681420792211.611,8.571428571428571,9.681423732212611,9.681423732212611,2.939999999999984,0,1,81.33198752254248,281,9681420.79221161,"[0.0, 9.681423732212611, -2.939999999999984, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,140.4299999999992,2484.880000000003,13239,233692,9.088695000042208,141.09465149999596,4.583333333333333,6.230045670554752,6.230045670554752,6230042.744928752,2.9256249999999837,1.06061778175329,97.00075429233327,0.029992457076667506,,,,,,,,0.0,0.0,2.857142857142857,2.857142857142857,4.583333333333333,2.958878219437278,8.571428571428571,8.571428571428571,8.571428571428571,1.8792615618024553,2.0205933707101007,4.969075066702707,5.652345929827009,6.230045670554752,2.404227652835966,8.661581448146276,9.191440037318639,9.681423732212611,1.8792615618024553,2.0205933707101007,4.969075066702707,5.652345929827009,6.230045670554752,2.404227652835966,8.661581448146276,9.191440037318639,9.681423732212611,1.6200000000000012,1.9470000000000016,2.127499999999999,2.824999999999985,2.9256249999999837,1.0331765464051272,2.9674999999999834,5.009999999999942,6.079999999999921,5.148219570997753,6.929953786226543,41.461973503232,49.01774249970913,52.65568727666217,24.241541644456802,77.00561091303825,78.8113618016243,81.7827086225152,1879256.5518014552,2020588.3607091005,4969073.0892017055,5652343.7848260095,6230042.744928752,2404228.078263369,8661578.608145276,9191437.154317638,9681420.79221161,1879256551801.4553,2020588360709.1006,4969073089201.706,5652343784826.01,6230042744928.751,2404228078263.369,8661578608145.275,9191437154317.639,9681420792211.611,153.0,181.7,202.75,265.0,275.8125,96.99219389767062,281.5,466.90000000000003,574.0,1.029126213592233,1.0383655903808184,1.0543883821879725,1.0596596431936116,1.06061778175329,0.0142489574142066,1.0717293860106327,1.0775151031574148,1.086734693877551,95.66326530612245,96.12424484212926,96.42520215633424,97.04315985409694,97.00075429233327,0.708633533210354,97.3371784845325,98.08172048095909,98.54368932038835,0.014563106796116505,0.019182795190409194,0.02662821515467501,0.02956840145903057,0.029992457076667506,0.007086335332103539,0.03574797843665768,0.038757551578707396,0.04336734693877551
15,9681420792211.611,8.571428571428571,9.681423732212611,9.681423732212611,2.939999999999984,0,1,81.33198752254248,281,9681420.79221161,"[0.0, 9.681423732212611, -2.939999999999984, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,138.34999999999923,2623.2300000000023,13062,246754,6.771135499991942,148.11256890004734,5.714285714285714,7.256876627604167,7.256876627604167,7256873.7453115,2.8822916666666507,1.0590061008919476,97.09579360369598,0.02904206396304021,,,,,,,,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,2.735506022160966,8.571428571428571,8.571428571428571,8.571428571428571,1.8825857979910714,4.513399941580636,5.326926367623465,8.170501164027623,7.256876627604167,2.2209209596875734,9.04449258531843,9.35312897818429,9.681423732212611,1.8825857979910714,4.513399941580636,5.326926367623465,8.170501164027623,7.256876627604167,2.2209209596875734,9.04449258531843,9.35312897818429,9.681423732212611,1.6800000000000013,2.012000000000001,2.6149999999999896,2.854999999999986,2.8822916666666507,0.7849555178037368,2.964999999999982,3.7479999999999705,5.009999999999944,5.149462078610668,36.55848462730646,45.38398355804384,75.0861578732729,62.812095360499065,21.727858100380466,78.32024369947612,79.6763744391501,81.7827086225152,1882580.7879900713,4513398.1655796375,5326924.092622465,8170498.294026623,7256873.7453115,2220920.9657079694,9044488.355317429,9353125.299183292,9681420.79221161,1882580787990.0713,4513398165579.637,5326924092622.465,8170498294026.623,7256873745311.5,2220920965707.9697,9044488355317.43,9353125299183.291,9681420792211.611,161.0,188.7,241.25,268.0,272.125,73.95032820526673,281.0,351.5000000000001,477.0,1.0213523131672597,1.028829402580327,1.0493016853555361,1.0611582012293757,1.0590061008919476,0.019648982625858423,1.068452380952381,1.0861129296235679,1.1015037593984962,95.0501253132832,95.78302485152511,96.57738095238095,97.08303400383141,97.09579360369598,0.9470672656252798,97.5349157322232,98.55852987098365,98.932384341637,0.010676156583629894,0.01441470129016353,0.02465084267776808,0.029169659961685822,0.02904206396304021,0.009470672656252796,0.03422619047619048,0.04216975148474889,0.04949874686716792
16,10198206839920.875,8.571428571428571,10.198211669921875,10.198211669921875,4.829999999999945,0,1,86.82947888225317,465,10198206.839920875,"[0.0, 10.198211669921875, -4.829999999999945, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,144.9899999999991,2768.220000000001,13644,260398,7.307613699987996,155.64956180000445,5.357142857142857,6.847760563804989,6.847760563804989,6847757.5431789905,3.0206249999999812,1.0626631398792508,96.95075490937707,0.030492450906229235,,,,,,,,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.357142857142857,2.64864231681988,8.571428571428571,8.571428571428571,8.571428571428571,1.883643014090402,4.0931565420968195,5.023339135306222,7.317164284842355,6.847760563804989,2.261074466260516,8.857999529157366,9.427072525024416,10.198211669921875,1.883643014090402,4.0931565420968195,5.023339135306222,7.317164284842355,6.847760563804989,2.261074466260516,8.857999529157366,9.427072525024416,10.198211669921875,1.5900000000000012,1.9180000000000015,2.3074999999999957,2.8299999999999854,3.0206249999999812,1.0774572811523853,3.0024999999999817,5.009999999999943,5.809999999999926,5.15855880457093,32.266033256798984,42.029240388423204,69.97811146825552,58.92119584472797,21.863890648291854,77.79157754220068,80.49462173879147,86.82947888225317,1883638.0040894018,4093152.486095819,5023336.820305222,7317161.609841355,6847757.5431789905,2261074.398126895,8857996.556656366,9427068.811023414,10198206.839920875,1883638004089.4019,4093152486095.8193,5023336820305.222,7317161609841.355,6847757543178.989,2261074398126.8955,8857996556656.365,9427068811023.416,10198206839920.875,149.0,182.3,216.0,266.5,284.25,101.02134675404005,282.5,470.20000000000005,543.0,1.028673835125448,1.0405462683840323,1.0562437248995984,1.0650873750116812,1.0626631398792508,0.015048077843974337,1.0698851018307876,1.0842016701981803,1.09765625,95.24739583333334,96.07153361962467,96.54851489090619,96.97185035760131,96.95075490937707,0.7276378208120121,97.30740055028414,98.03856577027308,98.5663082437276,0.014336917562724014,0.01961434229726913,0.02692599449715858,0.030281496423986795,0.030492450906229235,0.00727637820812013,0.03451485109093805,0.03928466380375316,0.047526041666666664
17,10343005128556.477,8.571428571428571,10.343012128557477,10.343012128557477,6.999999999999899,0,1,86.65722767822444,657,10343005.128556477,"[0.0, 10.343012128557477, -6.999999999999899, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,172.08999999999855,2940.3099999999995,16239,276637,7.9914410000201315,163.86612840002635,5.535714285714287,6.872701758430117,6.872701758430117,6872698.1732207835,3.5852083333333034,1.0602894952074837,97.07312174476577,0.029268782552342342,,,,,,,,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.535714285714287,2.8812229310192734,8.571428571428571,8.571428571428571,8.571428571428571,0.0,3.628251756940569,5.105981826782227,7.7314622061593195,6.872701758430117,2.6004835323078974,9.034235136849539,9.437184742518834,10.343012128557477,0.0,3.628251756940569,5.105981826782227,7.7314622061593195,6.872701758430117,2.6004835323078974,9.034235136849539,9.437184742518834,10.343012128557477,1.7900000000000014,2.0869999999999993,2.6674999999999884,2.889999999999984,3.5852083333333034,1.60511420879132,4.874999999999944,6.0359999999999205,9.239999999999855,5.154038324508292,35.01309055518359,43.15226456869277,74.87262973561883,61.509546447203626,22.115568601698886,78.54829716868699,81.35711070299149,99.79856584687514,-5.010000999999941,3628246.7139395694,5105979.769281226,7731459.461158318,6872698.1732207835,2600483.787942311,9034231.47184854,9437181.046517834,10343005.128556477,-5010000.999999941,3628246713939.5693,5105979769281.227,7731459461158.318,6872698173220.784,2600483787942.311,9034231471848.54,9437181046517.836,10343005128556.477,173.0,196.4,254.25,273.0,338.3125,151.51830970903592,466.25,566.0,867.0,1.0346820809248556,1.0406288230976266,1.0469852132771678,1.0634328358208955,1.0602894952074837,0.01372162259680272,1.0704265832997175,1.0755019194281428,1.0914285714285714,95.85714285714286,96.35389297600281,96.5129259694477,96.96199343537748,97.07312174476577,0.663293218124183,97.7883535610936,98.02330758658071,98.26589595375722,0.017341040462427744,0.01976692413419285,0.02211646438906405,0.030380065646225342,0.029268782552342342,0.0066329321812418395,0.03487074030552292,0.036461070239971985,0.041428571428571426
18,10596261685237.56,8.571428571428571,10.59626715523856,10.59626715523856,5.469999999999933,0,1,89.33484338968992,511,10596261.68523756,"[0.0, 10.59626715523856, -5.469999999999933, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,164.92999999999873,3105.2399999999984,15529,292166,7.709842000040226,171.7281673999969,5.9523809523809526,7.328872169767107,7.328872169767107,7328868.73372444,3.43604166666664,1.063912537536498,96.84816283006637,0.03151837169933622,,,,,,,,0.0,2.857142857142857,2.857142857142857,7.142857142857142,5.9523809523809526,2.964261809044936,8.571428571428571,8.571428571428571,8.571428571428571,1.744826180594308,3.896449497767857,5.496823447091239,8.610552379063197,7.328872169767107,2.477275253013697,9.236696788242885,9.502025059291295,10.59626715523856,1.744826180594308,3.896449497767857,5.496823447091239,8.610552379063197,7.328872169767107,2.477275253013697,9.236696788242885,9.502025059291295,10.59626715523856,1.8900000000000015,2.091,2.7774999999999865,2.919999999999984,3.43604166666664,1.4139745100002599,3.502499999999972,5.502999999999932,8.069999999999878,5.1574829988967394,29.41633536103109,47.29051070101559,76.71839401125908,62.67390463886795,23.24711387930376,79.12868267670274,80.8410754993558,89.33484338968992,1744821.1705933078,3896444.2887668572,5496821.354590239,8610546.844062198,7328868.73372444,2477275.4718608954,9236693.895741884,9502022.126290293,10596261.68523756,1744821170593.3079,3896444288766.8574,5496821354590.238,8610546844062.197,7328868733724.441,2477275471860.895,9236693895741.883,9502022126290.293,10596261685237.56,173.0,195.5,263.75,271.5,323.5208333333333,134.38563749884963,335.25,518.8000000000001,767.0,1.0313588850174216,1.0398725470930068,1.0574355274145297,1.0660939745991052,1.063912537536498,0.014842891751287876,1.0704657785137237,1.080477929501429,1.0982658959537572,95.3125,96.07294964571084,96.48943845207683,96.74491105813314,96.84816283006637,0.7076780336914437,97.12822362927352,98.00637264534964,98.43205574912892,0.0156794425087108,0.01993627354650347,0.028717763707264872,0.03255088941866863,0.03151837169933622,0.007076780336914446,0.03510561547923172,0.03927050354289162,0.046875
19,10596261685237.56,8.571428571428571,10.59626715523856,10.59626715523856,5.469999999999933,0,1,89.33484338968992,511,10596261.68523756,"[0.0, 10.59626715523856, -5.469999999999933, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,160.41999999999882,3265.659999999997,14992,307158,9.206105999997817,181.1319706000504,6.25,7.590088560467675,7.590088560467675,7590085.218383341,3.3420833333333086,1.0701306165161606,96.60067404811609,0.033993259518839,,,,,,,,0.0,2.857142857142857,5.0,7.142857142857142,6.25,2.714050741709047,8.571428571428571,8.571428571428571,8.571428571428571,1.882525852748326,4.9517042977469305,5.805631365094866,8.567201069423131,7.590088560467675,2.2384491574283953,9.16419233594622,9.58756719316755,10.59626715523856,1.882525852748326,4.9517042977469305,5.805631365094866,8.567201069423131,7.590088560467675,2.2384491574283953,9.16419233594622,9.58756719316755,10.59626715523856,1.9300000000000015,2.205999999999998,2.817499999999985,2.8949999999999845,3.3420833333333086,1.3423098225529566,3.1849999999999796,5.147999999999943,8.649999999999867,5.1607461792373215,41.301396667957306,56.79424070130699,76.71117327734828,66.12207772953495,21.598504258386352,78.91669701971114,81.38255607560276,89.33484338968992,1882520.842747326,4951702.2777459305,5805626.0875938665,8567198.19942213,7590085.218383341,2238449.454968992,9164189.44094522,9587564.26016655,10596261.68523756,1882520842747.326,4951702277745.931,5805626087593.866,8567198199422.131,7590085218383.341,2238449454968.9917,9164189440945.219,9587564260166.55,10596261685237.56,179.0,202.8,260.0,272.0,312.3333333333333,125.46269919338134,295.5,479.50000000000017,809.0,1.0323741007194245,1.0464371430936026,1.0632203037237362,1.0710033167495854,1.0701306165161606,0.01564789042680597,1.0792487674967899,1.091708344301132,1.0981132075471698,95.14767932489451,95.66735173223724,96.09265886871509,96.56069436678281,96.60067404811609,0.7415064502213907,97.0701794231206,97.67814284531987,98.38129496402878,0.01618705035971223,0.023218571546801292,0.029298205768794005,0.034393056332171996,0.033993259518839,0.0074150645022139,0.039073411312849166,0.043326482677627724,0.04852320675105485
20,10596261685237.56,8.571428571428571,10.59626715523856,10.59626715523856,5.469999999999933,0,1,89.33484338968992,511,10596261.68523756,"[0.0, 10.59626715523856, -5.469999999999933, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,2,46,48,0,0,48,0,48,0,48,0,142.58999999999918,3408.2499999999964,13382,320540,8.248509299999569,189.58969720004825,5.416666666666667,6.950451703298659,6.950451703298659,6950448.732672659,2.9706249999999828,1.066363131663355,96.73787887848145,0.032621211215185554,,,,,,,,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.416666666666667,2.687814739256104,8.571428571428571,8.571428571428571,8.571428571428571,1.8827656337193082,4.688262394496373,4.983388355800083,7.489549091884068,6.950451703298659,2.2710211505352778,9.045495305742536,9.414506094796318,10.59626715523856,1.8827656337193082,4.688262394496373,4.983388355800083,7.489549091884068,6.950451703298659,2.2710211505352778,9.045495305742536,9.414506094796318,10.59626715523856,1.8600000000000014,2.0040000000000013,2.1274999999999986,2.859999999999986,2.9706249999999828,1.1588812964988895,2.929999999999983,5.147999999999941,6.999999999999899,5.160012191074202,38.49468990117312,41.732696272432804,68.53711476922035,59.46489940682719,21.365885150890495,78.61162105575204,80.14772948175668,89.33484338968992,1882760.623718308,4688260.486495374,4983386.043299083,7489546.451883067,6950448.732672659,2271021.072432697,9045492.428241536,9414503.093795316,10596261.68523756,1882760623718.308,4688260486495.373,4983386043299.083,7489546451883.067,6950448732672.66,2271021072432.697,9045492428241.535,9414503093795.316,10596261685237.56,170.0,187.7,200.0,266.5,278.7916666666667,109.31090185287509,275.5,484.40000000000015,657.0,1.0223214285714286,1.0490143369175629,1.0563187403333907,1.0654517780545176,1.066363131663355,0.016042266276000992,1.0771446731731322,1.087040919000503,1.1,95.21072796934865,95.78651685393258,96.16617458104376,96.72915934902235,96.73787887848145,0.7649813066548504,97.26963122993368,97.54928315412187,98.88392857142857,0.011160714285714286,0.024507168458781363,0.02730368770066313,0.03270840650977637,0.032621211215185554,0.007649813066548493,0.03833825418956232,0.042134831460674156,0.04789272030651341
