generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
71,15686077922356.7,14.285714285714285,15.6860842023577,15.6860842023577,6.2799999999999105,0,1,147.02580670267344,628,15686077.922356699,"[0.0, 15.6860842023577, -6.2799999999999105, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,151.36999999999887,11120.749999999967,15137,1112075,7.291798599995673,614.0888800000539,8.333333333333334,9.898390542893184,9.898390542893184,9898387.389350517,3.153541666666643,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.333333333333334,4.5112607908324796,14.285714285714285,14.285714285714285,14.285714285714285,2.9652677263532365,4.847881317138672,5.466409410749162,10.223884582519531,9.898390542893184,4.018515472784511,14.33666365487235,14.960345676967075,15.6860842023577,2.9652677263532365,4.847881317138672,5.466409410749162,10.223884582519531,9.898390542893184,4.018515472784511,14.33666365487235,14.960345676967075,15.6860842023577,1.5600000000000012,1.9240000000000015,2.1749999999999976,3.224999999999975,3.153541666666643,0.9190721987946254,3.9099999999999606,4.025999999999959,6.2799999999999105,20.988648496568203,40.757324864715336,48.527544712647796,92.67115918546915,88.89623979618773,36.75049619291542,128.83986917324364,131.9020888544619,147.02580670267344,2965263.9963522363,4847879.410137672,5466407.283248163,10223881.367518533,9898387.389350517,4018514.6674349476,14336659.717371348,14960341.623966075,15686077.922356699,2965263996352.2363,4847879410137.672,5466407283248.162,10223881367518.531,9898387389350.516,4018514667434.9478,14336659717371.348,14960341623966.074,15686077922356.7,156.0,192.4,217.5,322.5,315.3541666666667,91.90721987946445,391.0,402.6,628.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,15686077922356.7,14.285714285714285,15.6860842023577,15.6860842023577,6.2799999999999105,0,1,147.02580670267344,628,15686077.922356699,"[0.0, 15.6860842023577, -6.2799999999999105, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,151.91999999999888,11272.669999999966,15192,1127267,7.327697399945464,621.6217667000019,8.273809523809524,9.94702418645223,9.94702418645223,9947021.02145123,3.1649999999999765,1.0,100.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.273809523809524,4.412396857915891,12.142857142857142,14.285714285714285,14.285714285714285,4.2723846435546875,5.273862566266741,5.634870529174805,9.995392390659877,9.94702418645223,4.140558815656497,14.183807373046875,15.140626089913503,15.6860842023577,4.2723846435546875,5.273862566266741,5.634870529174805,9.995392390659877,9.94702418645223,4.140558815656497,14.183807373046875,15.140626089913503,15.6860842023577,1.7000000000000013,2.07,2.1924999999999972,3.229999999999975,3.1649999999999765,1.0263081083832912,3.9149999999999605,4.318999999999953,6.2799999999999105,34.13954132795334,45.90112145766616,50.072323221713305,93.41924078762531,88.84671685565263,37.28473220840772,127.32265294902027,133.4152221389115,147.02580670267344,4272382.943553687,5273860.439265741,5634868.3591738045,9995389.190658879,9947021.02145123,4140557.856341833,14183803.250545874,15140622.146912504,15686077.922356699,4272382943553.6875,5273860439265.741,5634868359173.805,9995389190658.879,9947021021451.229,4140557856341.8325,14183803250545.875,15140622146912.504,15686077922356.7,170.0,207.0,219.25,323.0,316.5,102.63081083833126,391.5,431.90000000000003,628.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,15686077922356.7,14.285714285714285,15.6860842023577,15.6860842023577,6.2799999999999105,0,1,147.02580670267344,628,15686077.922356699,"[0.0, 15.6860842023577, -6.2799999999999105, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,180.1299999999983,11452.799999999963,18013,1145280,8.172274100012146,629.9376030000276,9.107142857142856,10.558105763934906,10.558105763934906,10558102.011225574,3.7527083333332976,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,9.107142857142856,3.853448407057027,12.142857142857142,14.285714285714285,14.285714285714285,5.319159371512277,5.708653586251395,7.550524302891323,10.104203905378068,10.558105763934906,3.5644779342595063,14.22675268990653,15.288797651018417,15.6860842023577,5.319159371512277,5.708653586251395,7.550524302891323,10.104203905378068,10.558105763934906,3.5644779342595063,14.22675268990653,15.288797651018417,15.6860842023577,2.0500000000000003,2.2109999999999967,2.99749999999998,3.47999999999997,3.7527083333332976,1.727109506737706,3.992499999999959,4.438999999999951,12.699999999999774,45.762317188084126,51.58277415558696,71.42045828070695,95.31312445923686,97.35284772334732,31.174620690141506,127.6867958381772,133.95174786522983,147.02580670267344,5319157.321511277,5708650.899250395,7550514.1003903225,10104200.740377069,10558102.011225574,3564477.3898846135,14226748.74990553,15288793.654017415,15686077.922356699,5319157321511.277,5708650899250.3955,7550514100390.323,10104200740377.068,10558102011225.574,3564477389884.613,14226748749905.53,15288793654017.416,15686077922356.7,205.0,221.1,299.75,348.0,375.2708333333333,172.71095067377428,399.25,443.90000000000015,1270.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,15937724751834.94,14.285714285714285,15.93772888183594,15.93772888183594,4.129999999999956,0,1,137.89196878671646,413,15937724.75183494,"[0.0, 15.93772888183594, -4.129999999999956, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,171.30999999999847,11624.10999999996,17131,1162411,7.690353500016499,637.7803837000392,9.404761904761905,10.877404383250644,10.877404383250644,10877400.814291311,3.5689583333333013,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,9.404761904761905,4.1632639166775505,14.285714285714285,14.285714285714285,14.285714285714285,3.0617359706333707,5.504611968994141,8.159533909388951,10.867396763392858,10.877404383250644,3.806089314508406,14.8022883278983,15.24842779976981,15.93772888183594,3.0617359706333707,5.504611968994141,8.159533909388951,10.867396763392858,10.877404383250644,3.806089314508406,14.8022883278983,15.24842779976981,15.93772888183594,1.8800000000000014,2.159999999999998,3.0349999999999793,3.604999999999967,3.5689583333333013,0.9568551779643477,4.019999999999959,4.483999999999951,6.2799999999999105,18.43640000992309,48.70058233514428,80.77914678119123,100.73512361943722,98.5936134913674,33.53588227753048,130.08806733042002,133.79711486399174,147.02580670267344,3061730.230632371,5504609.83499314,8159530.871887951,10867392.443391858,10877400.814291311,3806088.712577854,14802284.422897298,15248423.80376881,15937724.75183494,3061730230632.3706,5504609834993.141,8159530871887.951,10867392443391.857,10877400814291.31,3806088712577.8535,14802284422897.299,15248423803768.81,15937724751834.94,188.0,216.0,303.5,360.5,356.8958333333333,95.68551779643678,402.0,448.4000000000002,628.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,16053097255850.004,14.285714285714285,16.053101675851003,16.053101675851003,4.41999999999995,0,1,137.69733273237944,442,16053097.255850004,"[0.0, 16.053101675851003, -4.41999999999995, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,169.03999999999849,11793.14999999996,16904,1179315,7.9790015000035055,645.914212600037,10.059523809523808,11.45981817018418,11.45981817018418,11459814.648516513,3.521666666666635,1.0,100.0,0.0,2.857142857142857,2.857142857142857,7.857142857142857,11.428571428571429,10.059523809523808,4.402750506006511,14.285714285714285,14.285714285714285,14.285714285714285,3.3685302734375,5.384311676025391,8.66448198046003,12.147141865321569,11.45981817018418,4.019743234122101,14.935064315795898,15.57550757271903,16.053101675851003,3.3685302734375,5.384311676025391,8.66448198046003,12.147141865321569,11.45981817018418,4.019743234122101,14.935064315795898,15.57550757271903,16.053101675851003,1.380000000000001,2.0869999999999993,3.0649999999999786,3.749999999999964,3.521666666666635,1.0497248316688415,4.062499999999957,4.50399999999995,6.2799999999999105,24.795233085751534,47.08831501081586,86.3142299503088,110.92643790692091,102.61052518120657,35.99901664105733,132.24737466685474,137.75572354868055,147.02580670267344,3368528.8934365,5384309.58902439,8664478.91545903,12147138.250320567,11459814.648516513,4019742.2858491708,14935059.695794899,15575501.59371803,16053097.255850004,3368528893436.5,5384309589024.391,8664478915459.029,12147138250320.566,11459814648516.514,4019742285849.171,14935059695794.898,15575501593718.03,16053097255850.004,138.0,208.7,306.5,375.0,352.1666666666667,104.97248316688629,406.25,450.4000000000001,628.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,16863293828528.576,14.285714285714285,16.863299778529576,16.863299778529576,5.949999999999918,0,1,150.97689010947943,595,16863293.828528576,"[0.0, 16.863299778529576, -5.949999999999918, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,181.83999999999824,11974.989999999958,18184,1197499,9.553654599993024,655.7478808000451,9.88095238095238,11.600376708166939,11.600376708166939,11600372.919832608,3.7883333333332967,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,11.428571428571429,9.88095238095238,4.362733857573498,14.285714285714285,14.285714285714285,14.285714285714285,3.9211327689034596,5.360196249825615,8.429418291364396,12.857142857142856,11.600376708166939,3.959511315719879,15.11962890625,15.630918775285995,16.863299778529576,3.9211327689034596,5.360196249825615,8.429418291364396,12.857142857142856,11.600376708166939,3.959511315719879,15.11962890625,15.630918775285995,16.863299778529576,1.6800000000000013,2.1169999999999987,3.224999999999975,3.9049999999999607,3.7883333333332967,1.098201813066329,4.2924999999999525,4.9309999999999405,7.289999999999889,30.512218788266182,47.793457962572575,81.79887624688126,115.92120802775025,103.70835249983368,35.23826649492848,134.25434324331582,138.10741109997034,150.97689010947943,3921131.0889024595,5360193.741824615,8429412.061363395,12857138.602141855,11600372.919832608,3959510.525829401,15119624.498749,15630914.085284995,16863293.828528576,3921131088902.4595,5360193741824.614,8429412061363.396,12857138602141.855,11600372919832.607,3959510525829.401,15119624498748.998,15630914085284.994,16863293828528.576,168.0,211.7,322.5,390.5,378.8333333333333,109.82018130663519,429.25,493.10000000000014,729.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,16863293828528.576,14.285714285714285,16.863299778529576,16.863299778529576,5.949999999999918,0,1,150.97689010947943,595,16863293.828528576,"[0.0, 16.863299778529576, -5.949999999999918, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,175.19999999999837,12150.189999999957,17520,1215019,7.843705300008878,663.7451881000306,9.107142857142856,10.56562480472383,10.56562480472383,10565621.15472283,3.649999999999966,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,9.107142857142856,4.272051634761455,14.285714285714285,14.285714285714285,14.285714285714285,3.2413591657366068,5.328468867710659,5.9029388427734375,10.660815920148577,10.56562480472383,4.144203564842374,14.592768805367607,15.504705156598773,16.863299778529576,3.2413591657366068,5.328468867710659,5.9029388427734375,10.660815920148577,10.56562480472383,4.144203564842374,14.592768805367607,15.504705156598773,16.863299778529576,1.480000000000001,2.1239999999999988,2.9699999999999807,3.6299999999999666,3.649999999999966,1.152490057802356,4.184999999999955,5.047999999999938,6.7699999999999,27.513976387679577,46.37100826576352,54.15512995235622,98.08730750530958,96.27884364632003,36.25666318205957,131.7872331365943,137.17868994772434,150.97689010947943,3241355.475735607,5328466.701709659,5902936.387772438,10660812.095147576,10565621.15472283,4144202.851030576,14592764.387866607,15504701.145597773,16863293.828528576,3241355475735.607,5328466701709.659,5902936387772.4375,10660812095147.578,10565621154722.83,4144202851030.5757,14592764387866.607,15504701145597.773,16863293828528.576,148.0,212.4,297.0,363.0,365.0,115.24900578023801,418.5,504.80000000000007,677.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,16863293828528.576,14.285714285714285,16.863299778529576,16.863299778529576,5.949999999999918,0,1,150.97689010947943,595,16863293.828528576,"[0.0, 16.863299778529576, -5.949999999999918, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,196.9399999999979,12347.129999999956,19694,1234713,10.089143799967133,674.0530749000027,10.773809523809524,12.228273039772395,12.228273039772395,12228268.93685473,4.102916666666623,1.0,100.0,0.0,2.857142857142857,2.857142857142857,8.571428571428571,14.285714285714285,10.773809523809524,4.3346250037232155,14.285714285714285,14.285714285714285,14.285714285714285,3.8104629516601562,5.4089796883719305,10.454538890293668,14.396179744175502,12.228273039772395,4.019030707523013,15.116613933018275,15.811754499162948,16.863299778529576,3.8104629516601562,5.4089796883719305,10.454538890293668,14.396179744175502,12.228273039772395,4.019030707523013,15.116613933018275,15.811754499162948,16.863299778529576,1.5400000000000011,2.53799999999999,3.5999999999999672,3.9599999999999596,4.102916666666623,1.8287506645399791,4.339999999999952,4.844999999999944,14.71999999999973,29.310549043118954,48.23908402174711,96.38197508268058,127.86118420958519,109.8487910399678,34.78428353724751,133.2854622323066,136.805656658113,150.97689010947943,3810461.4116591564,5408977.177370931,10454535.067792667,14396175.444174502,12228268.93685473,4019030.19704361,15116609.915517276,15811750.235161947,16863293.828528576,3810461411659.1562,5408977177370.932,10454535067792.668,14396175444174.502,12228268936854.729,4019030197043.6104,15116609915517.275,15811750235161.947,16863293828528.576,154.0,253.8,360.0,396.0,410.2916666666667,182.87506645400174,434.0,484.5000000000003,1472.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,16863293828528.576,14.285714285714285,16.863299778529576,16.863299778529576,5.949999999999918,0,1,150.97689010947943,595,16863293.828528576,"[0.0, 16.863299778529576, -5.949999999999918, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,176.21999999999835,12523.349999999953,17622,1252335,8.021499199967366,682.3103457000107,9.404761904761903,11.06523457027617,11.06523457027617,11065230.899025168,3.6712499999999655,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,9.404761904761903,4.401543225556226,14.285714285714285,14.285714285714285,14.285714285714285,5.06918225969587,5.2906902858189175,7.851952144077846,10.984412602015905,11.06523457027617,4.002058731217247,14.77818489074707,15.70948464529855,16.863299778529576,5.06918225969587,5.2906902858189175,7.851952144077846,10.984412602015905,11.06523457027617,4.002058731217247,14.77818489074707,15.70948464529855,16.863299778529576,1.9700000000000015,2.127999999999999,3.0149999999999797,3.894999999999961,3.6712499999999655,1.0436586786396949,4.187499999999956,4.596999999999947,5.989999999999917,42.97990928590298,46.76017057299614,70.86291571128822,99.02030450850725,98.92706732259951,34.62295078931373,131.5878561977297,136.06116254702212,150.97689010947943,5069180.28969487,5290688.056817917,7851948.016576846,10984409.137014903,11065230.899025168,4002057.9693015157,14778180.975746071,15709480.14129755,16863293.828528576,5069180289694.87,5290688056817.918,7851948016576.846,10984409137014.902,11065230899025.17,4002057969301.515,14778180975746.07,15709480141297.55,16863293828528.576,197.0,212.8,301.5,389.5,367.125,104.3658678639717,418.75,459.70000000000005,599.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,16863293828528.576,14.285714285714285,16.863299778529576,16.863299778529576,5.949999999999918,0,1,150.97689010947943,595,16863293.828528576,"[0.0, 16.863299778529576, -5.949999999999918, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,173.35999999999842,12696.709999999952,17336,1269671,8.928319600003306,691.372065500007,9.642857142857142,11.255782558804464,11.255782558804464,11255778.947136799,3.611666666666634,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,9.642857142857142,4.388644902658752,14.285714285714285,14.285714285714285,14.285714285714285,3.9030293055943077,5.481916155133929,6.713308606828962,11.045724323817662,11.255782558804464,4.088362391890133,15.107421874999998,15.818872179303852,16.863299778529576,3.9030293055943077,5.481916155133929,6.713308606828962,11.045724323817662,11.255782558804464,4.088362391890133,15.107421874999998,15.818872179303852,16.863299778529576,1.6500000000000012,2.1439999999999984,2.6599999999999873,3.8249999999999624,3.611666666666634,1.1007352340847025,4.077499999999958,5.035999999999937,6.1399999999999135,30.26791151612997,48.58962711542845,61.45592201501131,100.62988574802876,101.07759011723101,36.071903455265925,133.49889986403286,140.22184048667552,150.97689010947943,3903027.6555933077,5481914.013132929,6713305.981827961,11045720.66881666,11255778.947136799,4088361.395506452,15107417.864998998,15818868.095302852,16863293.828528576,3903027655593.3076,5481914013132.929,6713305981827.962,11045720668816.66,11255778947136.8,4088361395506.4517,15107417864998.998,15818868095302.852,16863293828528.576,165.0,214.4,266.0,382.5,361.1666666666667,110.07352340847255,407.75,503.6,614.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,25644317305248.74,22.857142857142858,25.64432489524974,25.64432489524974,7.589999999999883,0,1,218.42453610152006,759,25644317.305248737,"[0.0, 25.64432489524974, -7.589999999999883, -1.0]",0.15,0.3,first_finish,0,,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,184.01999999999822,12880.72999999995,18402,1288073,9.1381107000052,700.7042289000237,9.583333333333332,11.340187576127988,11.340187576127988,11340183.742376989,3.833749999999963,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,9.583333333333332,4.265411566034912,14.285714285714285,14.285714285714285,22.857142857142858,4.118445260184152,5.6631028311593195,8.516110692705427,11.080354963030132,11.340187576127988,4.0984434601950195,14.634575162615096,15.458061218261719,25.64432489524974,4.118445260184152,5.6631028311593195,8.516110692705427,11.080354963030132,11.340187576127988,4.0984434601950195,14.634575162615096,15.458061218261719,25.64432489524974,1.9300000000000015,2.52999999999999,3.187499999999976,3.4999999999999694,3.833749999999963,1.2842404126564195,3.982499999999959,5.955999999999918,7.589999999999883,32.61431601643562,50.998144035041335,85.20278474874794,101.01286542788148,102.79484205208155,35.63792324394366,129.53403650969267,138.10910330861807,218.42453610152006,4118443.3301831516,5663100.005158319,8516104.460204426,11080351.578029133,11340183.742376989,4098442.6380739952,14634571.205114096,15458057.045260718,25644317.305248737,4118443330183.152,5663100005158.319,8516104460204.427,11080351578029.133,11340183742376.988,4098442638073.995,14634571205114.096,15458057045260.719,25644317305248.74,193.0,253.0,318.75,350.0,383.375,128.42404126564466,398.25,595.6,759.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
