generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max,front0_size,best_rank,best_crowding,best_priority_score,best_scalar_fitness,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes
65,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,143.50999999999905,9420.849999999966,14351,942085,4.885777599993162,356.084236100025,6.25,8.002887737183345,8.002887737183345,7.962918837323287,2.989791666666647,1.0,100.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285714,6.25,2.2327380158941725,8.571428571428571,8.571428571428571,11.428571428571429,4.4149289812360495,5.111697605678013,6.415067400251116,8.088810784476145,8.002887737183345,2.138547577602801,9.21299934387207,10.259615761893139,13.961143493652346,4.4149289812360495,5.111697605678013,6.415067400251116,8.088810784476145,8.002887737183345,2.138547577602801,9.21299934387207,10.259615761893139,13.961143493652346,1.7500000000000013,2.0220000000000007,2.5674999999999892,2.854999999999983,2.989791666666647,1.0869941152541591,2.9749999999999805,3.5529999999999684,7.519999999999884,35.71167255938053,43.016045448184016,56.741982977837324,75.27988443896174,70.98319338990405,18.81273105586563,79.77487055025995,87.07549350708724,124.0707638770109,4.387393269563491,5.081944589652991,6.381535658268138,8.050335192288353,7.962918837323287,2.1302454882281396,9.173844347029506,10.217568686399632,13.87581942288847,4387393.2695634905,5081944.589652992,6381535.658268138,8050335.192288352,7962918.837323288,2130245.48822814,9173844.347029507,10217568.686399631,13875819.42288847,175.0,202.2,256.75,285.5,298.9791666666667,108.69941152541823,297.5,355.3,752.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.08002887737183344,-0.09965972222222157,-1.0
66,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,153.01999999999884,9573.869999999964,15302,957387,5.918177099956665,362.12687099998584,5.535714285714286,7.382774920690626,7.382774920690626,7.340830841371971,3.1879166666666428,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.535714285714286,2.6983397515816994,8.571428571428571,8.571428571428571,11.428571428571429,1.8836375645228793,4.8217620849609375,5.386736733572823,7.284881046840123,7.382774920690626,2.5256081992982686,8.746378081185476,10.411349432809011,13.961143493652346,1.8836375645228793,4.8217620849609375,5.386736733572823,7.284881046840123,7.382774920690626,2.5256081992982686,8.746378081185476,10.411349432809011,13.961143493652346,1.7600000000000013,1.996000000000001,2.344999999999994,2.8399999999999834,3.1879166666666428,1.3827462986350059,3.0749999999999784,5.084999999999937,7.519999999999884,5.135013431616244,39.973028442263605,46.44887748733163,70.68155922740698,64.91265198964629,23.856859186094567,77.83274050988257,88.7053101586178,124.0707638770109,1.8235324295094486,4.7929121119324956,5.352571503979329,7.247961792147043,7.340830841371971,2.5192743303372995,8.707675248444966,10.350269592615637,13.87581942288847,1823532.4295094486,4792912.111932496,5352571.503979329,7247961.792147043,7340830.841371971,2519274.3303372995,8707675.248444967,10350269.592615638,13875819.42288847,176.0,199.6,234.5,284.0,318.7916666666667,138.27462986350346,307.5,508.50000000000006,752.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.07382774920690628,-0.10626388888888809,-1.0
67,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,149.12999999999892,9722.999999999964,14913,972300,4.632689899997786,366.8665057999897,6.071428571428572,7.901771920067922,7.901771920067922,7.86063381855411,3.1068749999999774,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.071428571428572,2.6486423168198794,8.571428571428571,8.571428571428571,11.428571428571429,1.8836539132254464,4.628453935895648,5.4676696232387,8.13880239214216,7.901771920067922,2.5137383708799015,9.703039441789901,10.647016525268556,13.961143493652346,1.8836539132254464,4.628453935895648,5.4676696232387,8.13880239214216,7.901771920067922,2.5137383708799015,9.703039441789901,10.647016525268556,13.961143493652346,1.7000000000000013,1.9000000000000015,2.5124999999999904,2.849999999999983,3.1068749999999774,1.3160391272203604,3.054999999999979,5.018999999999938,7.519999999999884,5.134961376679712,37.89957874417305,47.18212406337261,75.93130927532911,69.35151381474361,23.05727565005368,82.45532262697816,90.00202595368029,124.0707638770109,1.8235487782640705,4.600236036316904,5.436722441114637,8.100576460832883,7.86063381855411,2.5065332441351864,9.663331986467274,10.596546523242603,13.87581942288847,1823548.7782640704,4600236.036316903,5436722.441114637,8100576.460832885,7860633.818554108,2506533.2441351865,9663331.986467274,10596546.523242602,13875819.42288847,170.0,190.0,251.25,285.0,310.6875,131.60391272203879,305.5,501.90000000000003,752.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.07901771920067922,-0.10356249999999922,-1.0
68,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,165.0399999999986,9888.039999999963,16504,988804,5.9549876999808475,372.94240790000185,5.297619047619048,7.142359983353387,7.142359983353387,7.097914577412307,3.438333333333304,1.0,100.0,0.0,0.0,2.0000000000000004,2.857142857142857,5.714285714285714,5.297619047619048,3.0854929006415324,8.571428571428571,8.571428571428571,11.428571428571429,1.8802697317940846,2.9900550842285156,5.0010544913155695,7.303100313459124,7.142359983353387,2.9320146827446942,9.007425308227539,10.904020309448242,13.961143493652346,1.8802697317940846,2.9900550842285156,5.0010544913155695,7.303100313459124,7.142359983353387,2.9320146827446942,9.007425308227539,10.904020309448242,13.961143493652346,1.6800000000000013,1.9340000000000015,2.489999999999991,2.8749999999999827,3.438333333333304,1.5191751233993596,4.777499999999943,5.628999999999925,7.519999999999884,5.134437394095585,29.121313620731236,43.71764230169356,67.64628406266274,62.07260774847373,27.444082646750914,78.88286779634655,92.71830753684044,124.0707638770109,1.820164595992749,2.9232181524742633,4.970412580174191,7.232782667175062,7.097914577412307,2.9287975902299728,8.968646968844919,10.859447591140704,13.87581942288847,1820164.595992749,2923218.1524742637,4970412.580174191,7232782.667175062,7097914.577412307,2928797.5902299727,8968646.96884492,10859447.591140704,13875819.42288847,168.0,193.4,249.0,287.5,343.8333333333333,151.9175123399391,477.75,562.9000000000001,752.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.07142359983353387,-0.11461111111111012,-1.0
69,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,156.99999999999875,10045.03999999996,15700,1004504,5.6512799999909475,378.70933789998526,5.654761904761905,7.2629699252900615,7.2629699252900615,7.220198064675711,3.2708333333333073,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.654761904761905,2.886137600571585,8.571428571428571,8.571428571428571,11.428571428571429,1.882275172642299,3.5286734444754466,5.239306858607701,7.794088636125837,7.2629699252900615,2.7351197532093927,8.984430858067105,9.821744646344868,13.961143493652346,1.882275172642299,3.5286734444754466,5.239306858607701,7.794088636125837,7.2629699252900615,2.7351197532093927,8.984430858067105,9.821744646344868,13.961143493652346,1.5100000000000011,2.012000000000001,2.437499999999992,2.8449999999999833,3.2708333333333073,1.441250662522705,3.00749999999998,5.686999999999924,7.519999999999884,5.134547478257446,25.74040789486462,44.46452076360583,73.48038076981902,63.527281018910195,26.689895022397177,79.14816872030497,84.55685278251768,124.0707638770109,1.822170037163998,3.490828005434446,5.209137404167843,7.756364865336593,7.220198064675711,2.7320515656431876,8.945451709898384,9.781570089492085,13.87581942288847,1822170.037163998,3490828.0054344456,5209137.404167843,7756364.865336593,7220198.064675711,2732051.5656431876,8945451.709898384,9781570.089492086,13875819.42288847,151.0,201.2,243.75,284.5,327.0833333333333,144.12506625227348,300.75,568.7,752.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.07262969925290062,-0.1090277777777769,-1.0
70,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,161.40999999999866,10206.449999999959,16141,1020645,5.643221100035589,384.4771390000242,6.07142857142857,7.596112830298288,7.596112830298288,7.552418951452869,3.3627083333333054,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,6.07142857142857,2.6486423168198794,8.571428571428571,8.571428571428571,11.428571428571429,1.8835176740373882,4.672613416399274,5.40219851902553,7.807508196149554,7.596112830298288,2.464730742500761,9.121971811567034,10.06577491760254,13.961143493652346,1.8835176740373882,4.672613416399274,5.40219851902553,7.807508196149554,7.596112830298288,2.464730742500761,9.121971811567034,10.06577491760254,13.961143493652346,1.7700000000000014,1.9760000000000013,2.6399999999999877,2.8749999999999827,3.3627083333333054,1.4245580302666287,3.4574999999999703,5.789999999999923,7.519999999999884,5.135337257786887,38.438310745358464,46.38945194892585,73.7697539664805,66.7955120852389,22.985281504054456,79.22074823081493,86.56610284373164,124.0707638770109,1.8234125387001312,4.642884978088529,5.371477129573582,7.76973421126487,7.552418951452869,2.4586411089834157,9.082992590818531,10.025158351499698,13.87581942288847,1823412.5387001312,4642884.978088529,5371477.129573582,7769734.211264871,7552418.951452869,2458641.1089834156,9082992.590818532,10025158.351499697,13875819.42288847,177.0,197.6,264.0,287.5,336.2708333333333,142.45580302666588,345.75,579.0000000000002,752.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.07596112830298286,-0.11209027777777684,-1.0
71,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,163.20999999999862,10369.659999999958,16321,1036966,5.523633799981326,390.11335609998787,6.25,7.768809681846982,7.768809681846982,7.72473912908661,3.4002083333333046,1.0,100.0,0.0,0.0,2.857142857142857,5.714285714285714,5.714285714285714,6.25,2.5190599963689078,8.571428571428571,8.571428571428571,11.428571428571429,1.8917737688337055,5.1390887669154575,5.871309552873885,7.8096417018345425,7.768809681846982,2.3514246879206446,9.199630873543875,10.214491980416435,13.961143493652346,1.8917737688337055,5.1390887669154575,5.871309552873885,7.8096417018345425,7.768809681846982,2.3514246879206446,9.199630873543875,10.214491980416435,13.961143493652346,1.7500000000000013,2.047,2.4999999999999907,2.8899999999999824,3.4002083333333046,1.585109735401238,3.237499999999975,6.193999999999913,8.309999999999867,5.321021094627213,43.66964097172022,51.64400082582142,73.98523321375251,68.469427037932,21.61637505221723,80.52324578538537,87.03673051372172,124.0707638770109,1.8316684478126115,5.109155097274486,5.783057762068648,7.760066885574942,7.72473912908661,2.345782060324191,9.160475918572983,10.173105581606023,13.87581942288847,1831668.4478126115,5109155.097274486,5783057.762068648,7760066.885574942,7724739.12908661,2345782.060324191,9160475.918572983,10173105.581606023,13875819.42288847,175.0,204.7,250.0,289.0,340.0208333333333,158.51097354012714,323.75,619.4000000000001,831.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.07768809681846982,-0.11334027777777682,-1.0
72,0.010454476826985717,11.428571428571429,13.961143493652346,13.961143493652346,7.519999999999884,0,1,124.0707638770109,752,13.87581942288847,"[0.0, 0.13961143493652345, -0.2506666666666628, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,164.90999999999858,10534.569999999956,16491,1053457,6.237602600012906,396.49522149999393,5.833333333333333,7.449537458873929,7.449537458873929,7.405116416897266,3.43562499999997,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.833333333333333,2.854661621019476,8.571428571428571,8.571428571428571,11.428571428571429,1.8836157662527904,4.470215388706753,5.331799643380302,7.5336006709507535,7.449537458873929,2.715279231435704,9.174583298819405,10.564379828316827,13.961143493652346,1.8836157662527904,4.470215388706753,5.331799643380302,7.5336006709507535,7.449537458873929,2.715279231435704,9.174583298819405,10.564379828316827,13.961143493652346,1.7000000000000013,1.8970000000000016,2.3599999999999937,2.849999999999983,3.43562499999997,1.6103207577089185,4.792499999999942,6.034999999999917,7.519999999999884,5.134637242226745,36.25326178595424,45.6221511233598,71.23887135460973,64.7919766642987,25.808284503283787,79.33156463317573,89.53311689421537,124.0707638770109,1.823510630852525,4.442509135444967,5.301104162006226,7.49642325215162,7.405116416897266,2.708330841202358,9.135528745747509,10.516420295199932,13.87581942288847,1823510.6308525251,4442509.135444966,5301104.162006226,7496423.25215162,7405116.416897267,2708330.8412023587,9135528.74574751,10516420.295199933,13875819.42288847,170.0,189.7,236.0,285.0,343.5625,161.0320757708952,479.25,603.5000000000001,752.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,inf,0.010454476826985717,13875819.42288847,0.0,0.13961143493652345,-0.2506666666666628,-1.0,0.0,0.0744953745887393,-0.11452083333333234,-1.0
73,0.009856173284621527,14.285714285714285,14.4195066179548,14.4195066179548,10.689999999999817,0,1,125.38321700665983,1069,14.302481234737796,"[0.0, 0.144195066179548, -0.35633333333332723, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,180.87999999999823,10715.449999999953,18088,1071545,6.5114001000183634,403.1154291999992,5.714285714285715,7.353593962533133,7.353593962533133,7.305847037736814,3.7683333333332967,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.714285714285715,3.4006802040680237,8.571428571428571,9.428571428571441,14.285714285714285,1.8830326625279017,3.0167236328125,4.8939650399344305,7.790350232805525,7.353593962533133,3.2237300029328786,9.15461540222168,11.625041416713175,14.4195066179548,1.8830326625279017,3.0167236328125,4.8939650399344305,7.790350232805525,7.353593962533133,3.2237300029328786,9.15461540222168,11.625041416713175,14.4195066179548,1.7200000000000013,1.9430000000000016,2.722499999999986,2.909999999999982,3.7683333333332967,1.9378126987806117,5.009999999999938,6.466999999999909,10.689999999999817,5.135050652323116,19.922048070872552,40.673597630724544,74.1592187024653,63.59146298726379,30.94058871680081,79.43247268348932,101.57440000620487,125.38321700665983,1.82292752747725,2.956264559595249,4.8528993663368,7.749276073586822,7.305847037736814,3.2144131554900284,9.115360519252427,11.54756984231317,14.302481234737796,1822927.52747725,2956264.559595249,4852899.3663368,7749276.0735868225,7305847.037736814,3214413.155490028,9115360.519252427,11547569.84231317,14302481.234737795,172.0,194.3,272.25,291.0,376.8333333333333,193.78126987806525,501.0,646.7000000000002,1069.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.009856173284621527,14302481.234737795,0.0,0.144195066179548,-0.35633333333332723,-1.0,0.0,0.07353593962533134,-0.1256111111111099,-1.0
74,0.009856173284621527,14.285714285714285,14.4195066179548,14.4195066179548,10.689999999999817,0,1,125.38321700665983,1069,14.302481234737796,"[0.0, 0.144195066179548, -0.35633333333332723, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,190.42999999999807,10905.879999999952,19043,1090588,6.889393799996469,410.13505530002294,5.892857142857143,7.427007754643758,7.427007754643758,7.3772699565309265,3.9672916666666267,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.892857142857143,3.0531710960076572,8.571428571428571,9.428571428571441,14.285714285714285,1.8837356567382815,4.607594626290458,5.418163027082171,7.20480101449149,7.427007754643758,2.891809303757835,9.053586551121303,11.024001530238571,14.4195066179548,1.8837356567382815,4.607594626290458,5.418163027082171,7.20480101449149,7.427007754643758,2.891809303757835,9.053586551121303,11.024001530238571,14.4195066179548,1.8300000000000014,2.019000000000001,2.6049999999999884,2.9349999999999814,3.9672916666666267,2.163146569605727,5.187499999999934,6.938999999999898,10.689999999999817,5.1345776715897955,37.62362917140126,46.5344636850059,69.70595997013152,64.88144616695975,27.018866644715466,78.96992198529188,94.24135810229065,125.38321700665983,1.8236305221606106,4.578957002661287,5.384866536003493,7.15638130853152,7.3772699565309265,2.8813481923249546,9.014382361942426,10.964907288880468,14.302481234737796,1823630.5221606106,4578957.002661287,5384866.536003493,7156381.30853152,7377269.956530925,2881348.1923249546,9014382.361942425,10964907.28888047,14302481.234737795,183.0,201.9,260.5,293.5,396.7291666666667,216.31465696057725,518.75,693.9000000000002,1069.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.009856173284621527,14302481.234737795,0.0,0.144195066179548,-0.35633333333332723,-1.0,0.0,0.0742700775464376,-0.13224305555555418,-1.0
75,0.009856173284621527,14.285714285714285,14.4195066179548,14.4195066179548,10.689999999999817,0,1,125.38321700665983,1069,14.302481234737796,"[0.0, 0.144195066179548, -0.35633333333332723, -1.0]",0.2,0.2,0,48,48,0,0,48,0,48,0,48,0,179.45999999999827,11085.339999999951,17946,1108534,6.226353699981701,416.49277599999914,5.833333333333333,7.571319001061575,7.571319001061575,7.523864991124291,3.738749999999964,1.0,100.0,0.0,0.0,2.857142857142857,2.857142857142857,5.714285714285714,5.833333333333333,2.9714247557973055,8.571428571428571,8.571428571428571,14.285714285714285,1.8837411063058036,4.46833256312779,5.1881449563162665,7.495648520333427,7.571319001061575,2.791230180331729,9.155318396432058,10.772143227713451,14.4195066179548,1.8837411063058036,4.46833256312779,5.1881449563162665,7.495648520333427,7.571319001061575,2.791230180331729,9.155318396432058,10.772143227713451,14.4195066179548,1.6800000000000013,1.8110000000000015,2.164999999999998,2.8449999999999833,3.738749999999964,2.3174443763550774,4.4999999999999485,6.938999999999898,12.139999999999786,5.134521341242362,36.15793754905462,43.85256282426417,72.48509310185909,66.50993728535438,25.927931873817506,79.76815385557711,91.69984933582313,125.38321700665983,1.8236359717844632,4.440656405190241,5.158151103753442,7.458226035240324,7.523864991124291,2.777321929371066,9.11608841993918,10.707771527864116,14.302481234737796,1823635.9717844632,4440656.405190241,5158151.103753442,7458226.035240324,7523864.99112429,2777321.9293710664,9116088.419939179,10707771.527864115,14302481.234737795,168.0,181.1,216.5,284.5,373.875,231.7444376355126,450.0,693.9000000000002,1214.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.009856173284621527,14302481.234737795,0.0,0.144195066179548,-0.35633333333332723,-1.0,0.0,0.07571319001061576,-0.1246249999999988,-1.0
